item_id,min_price,median,quantity
194791,3061,4700,696
193931,1398,2099,20910
191351,477,688,470
132199,295,295,163
23079,74,2575,3237
189143,172,222,44023
192615,63,63,58512
155615,36,36,110
76511,385,386,27
133607,3,250,12580
139315,102999,110000,501
32227,300,6000,2976
34055,50,176,794660
53071,20,50,2009
194855,2200,2200,7750
192971,60,72,962
24271,54949,89949,3295
197755,258,322,151600
197787,2498,2500,29925
200579,6423,6555,1725
176871,177,177,60
19183,1,1,9016
27855,3,3,269
41511,405,600,8082
154899,7,7,33671
2679,17,260,1252
197855,9,30,2307
191363,242,838,10215
194815,4000,4659,231
36783,1098,1800,465
197743,194,750,159285
172055,7,1313,53192
89683,225,250,79
111651,24,33,516
28399,3,3,369
138875,1,3,375
191359,11300,11600,25851
168635,6325,6500,763
172231,39,248,1008862
11415,60,60,67
3403,27,27,53
202071,41,41,5765
52243,2400,2468,32
56551,79500,79500,20
41395,10000,10000,8
168663,284,380,6501
7191,850,949,6832
20863,30,75,1634
197771,70,70,1337373
193251,757,758,453233
198047,17000,18000,63
130175,475,495,6554
191319,545,2599,16748
79251,50,79,17841
42751,8900,10000,163
171275,431,5161,275
199963,2495,2496,25
109123,500,654,11736
38939,59085,59087,42
37703,343,357,6025
190327,11196,14796,127285
140587,940,1404,1993
158831,145,145,115
198239,636,1299,196
52979,399,12702,7672
109127,119,344,88940
200835,1062,1062,71
213363,350,350,5
35947,8,8,327
36903,191,350,1806
52755,222,260,28
198231,400,400,33
193215,39,40,971636
201399,200,599,4198
116119,3,3,79
3859,999,1145,22883
38823,5056,5372,64
24243,899,899,943
179315,7,11,47840
104127,1949,2000,1803
190531,6999,7589,2740
199947,539,739,256
200047,92495,110046,111
80587,12990,13092,1018
194755,13904,13904,5323
193259,131,200,429874
25719,1400,1690,8855
162551,75,75,9
41119,3,3,3978
201467,348,348,10506
113263,49,100,25016
128839,118,118,32
201403,1958,5000,16904
36907,240,649,16650
153487,34,1521,582
151567,46,1350,476138
128315,369999,827007,1084
192963,15098,29000,39
2675,10,2030,5131
211943,9,19,809
173059,98,100,87459
43123,1241,1425,1881
62779,35,55,2457
44599,8,8,1213
8343,15,30,13235
2251,13,2500,2695
204463,395948,404999,4831
133567,50,51,344
109119,126,190,20736
123919,100,265,994514
31911,598,600,40
187931,157399,195000,206
111675,35,945,3205
115807,153,153,23
128851,24741,24741,29
171351,100,497,669
3667,10,2500,6167
31671,179,409,13524
152631,7,100,10023
27859,3,3,189
192747,61,61,1324
190535,46983,49231,2090
198215,4700,4700,1939
153711,250,254,363
168303,2,413,14912
108323,90,96,2246
197747,33,64,1062306
5471,9,509,9387
3827,14,36,255
172451,1,1,608
193247,27500,37081,8365
12207,16,50,7742
38679,224,250,1212
203763,690,1010,1022
193939,46900,50500,4016
172019,10000,15000,177
81403,13,500000,79
43103,3700,9060,5835
12203,4,901,36404
172439,375,494,6344
199951,500,500,396
193223,2490,2813,217893
76699,500,582,47
172363,99,474800,169
192095,116,149,70752
172359,7,16,2021
109131,444,1000,121161
109139,8,10,13426
192967,28705,32388,1274
187831,49900,49900,256
14047,22,33,88927
200015,46200,47599,29
192931,15093,23331,160
162515,10,900,13929
142335,2,102,18513
197759,155,300,15596
173035,7,9,45797
36923,112,179,408
191339,3700,4700,1452
17203,27700,28996,2737
192619,64,64,304
194575,5778,6273,5857
109223,29,48,1570
17031,20096,34596,33
198279,513,600,354
779,200,4800099,31
160399,23,24,29218
38899,2569,2570,27
169135,41,48,66
116923,27,27,22
192851,170,193,334527
76631,723,28807,34
52719,264,550,111038
173043,7,12,580
163391,89,90,101
152875,86,130,363430
191523,2500,3040,513
213043,20000,33999,24
168487,974,1150,15918
171291,200,200,553
200795,753,753,87
108299,1000,1000,188
38959,501,525,28
194859,11100,11100,1401
6303,5,6,43691
110655,7999999,9999999,7
158187,44,53,38114
108339,78,338,3423
2459,425,2112,4676
137191,79999,100000,140
45087,44,374,11072
9451,5,500000,794
5527,1,56,1186
7075,6,204,16012
194807,5334,5335,26
27499,24,32,68
193943,91898,92625,367
62251,1004,1004,2
128539,95,95,81
124439,1,25,45130
13463,384,892,18677
191387,3278,3500,1312
197783,1900,2641,14528
7071,750,770,1274
201883,153599,160000,118
159787,3050,3599,88
192647,182,183,221
163075,101,101,23
194967,174,259,183567
160711,74,75,16257
171287,222,298,4534
43011,76,5000,2542
109599,11174,450099,337
22447,48,490,44421
11391,5,7,167
23559,139,139,92
191323,1931,3602,1866
1251,1,10,2262
2687,3,4,303
192631,65,69,804
153703,250,280,616
81415,64,64,153
192907,240,600,265
192727,2284,2284,34
2447,479,1000,30107
39915,88,90,34
5075,3,4,164
33459,3,3,136
192975,70,84,2371
192887,10895,11800,1310
40211,299,299,251
22787,272,629,6029
2775,2200,2969,4001
2835,19,30,98865
201991,19999,27547,5917
23439,300,400,407
199975,46000,50046,165
41335,10728,10728,51
152511,170,572,28011
4371,694,7560,985
41803,108,275,5902
52327,495,865,19141
108347,2400,2600,124
190315,473,969,589746
194691,115,115,15903
1707,1,1,293
152503,620,19999,1434
192623,60,60,298
188683,280000,320000,14
159471,9,10,149
192671,260,265,14
52843,13455,120000,240
163143,297,297,116
193559,400,782,283
41603,530,66312,40
27659,271,271,474
14343,30,500,288601
198219,1850,1950,1212
4235,10028,29900,9501
158751,38,43,686
153051,3,99,324760
4399,10,16,1688
33443,12,12,85
199991,4074,4302,1888
2723,20,500000,464
3931,2,2,19
200035,2591,3000,1163
111667,69,1571,2955
76083,421,16525,149
27435,17,125,3492
62271,22,30,942
4611,3489,3499,774
139435,90003,145000,293
192715,166,167,69
12607,2178,2499,473
27635,62,62,103
43851,10,4800010,383
154883,14,15,1692
25679,141,141,53
169675,346,999,1387
127843,193,196,109
197779,340,349,24078
198183,108,328,3760
118711,986,996,3536
189151,297,99999,460
74843,270,1000,14508
4231,449,2500,5650
6299,2,2,16
21991,30,90,2169
38375,75,75,114
152507,185,756,39372
200507,300,459,4719
187703,2999,7400,7482
15407,300,5000,3838
117471,100,250,52
160059,49,1925,18626
34907,268,268,19
41611,6997,7500,59
20679,2320,2321,7
200019,23654,23654,260
128499,29,110,628
172051,13,250000,2837
172407,1316,474800,156
43647,8,192,1164
158771,31,31,156
191507,950,1588,716
2319,375,469,9769
81411,12,14,71
194803,5579,5635,45
23119,68,80,73
204623,945000,959900,94
25707,2890,3226,2154
53039,27999,29800,3588
3671,1000,1000,30
4291,5,12,27741
192627,64,64,185
13423,60,865,2234
113139,100050,100062,6
190451,1600,2297,30683
3927,15,31,34825
154887,20,20,1191
152639,6400,8000,370
153435,299,299,68
40147,9999,15000,73
197775,280,308,4295
54447,200,2324649,144
43467,4,4,69
191943,80,91,854
20871,60,60,48
193231,8457,12500,9172
138967,3,4,3620
23095,75,424,102
41751,9,11,240
176879,1500,1500,1
19231,1075,1776,39
192839,127,143,27991
43571,5,20,2725
723,5,1000,1659
193379,10698,11905,1617
194571,2999,2999,131
74247,32,300,713728
10507,1094,1095,1589
41595,13445,13451,1205
191399,400,467,830
199971,60080,63299,241
71807,19500,19891,121
42459,1999,2304,845
192683,174,174,39
52191,6099,23099,1614
58259,10,4800010,77
176811,48,15230,542
55975,5000,450000,121
196583,200,200,415
203419,48844,60044,4622
192835,642,642,4002
193255,1530,1775,429289
