item_id,min_price,median,quantity
192851,717,750,114132
172054,7,7,38054
190311,300,330,65588
193923,300,300,249625
128538,970,999,31
192850,310,334,31212
42429,198,387,253
201325,97583,114499,2377
193211,28,50,1301037
122742,2,2,98
118391,16,16,205
199990,1386,1498,1272
160053,1300,1599,1483
161053,22,22,1833
76078,117,148,142
200032,7500,7998,859
193210,17,43,1012384
27655,28,50,143
167738,8,2392,45001
179315,7,15,65007
118576,120,199,284
168583,800,1157,34938
2447,270,498,98134
200615,6980,7445,837
36934,280,11090,4654
204460,815,1000,1183612
187701,2700,5995,67426
193214,42,100,187084
152509,179,500,45246
191386,770,770,15402
35707,200,1438,18
200944,841,1000,116
201405,18498,18498,3922
2734,19500,19500,5
63530,150,150,249
152510,1000,2900,30282
2732,12500,12500,3
3860,449,550,15449
44750,12900,12900,4
109226,73,100,560
34125,23,23,137
191401,3322,3322,16131
190535,41350,41398,3535
3575,649,663,3692
191400,2100,5037,1356
1210,85,265,34538
54291,159950,159950,12
124103,400,875,43323
29571,1700,4999999,81
108330,75,2575,3060
129032,450,589,116800
120150,75,75,152
163224,43,4499,695
193950,57,64,1061
40079,1015,1050,149
785,492,494,8762
191466,222,269,58282
6373,550,850,107
18635,25,4999999,482
173035,7,36,63681
18632,25,4999999,442
18633,25,4999999,435
38943,199982,199985,29
90058,101,103,16
179295,49000,149900,79
74717,380,383,87
194562,148,240,351
191359,25000,26570,3967
108342,349,376,3800
190326,1564,2168,61434
58143,400,470,230
94536,99999,2000033,64
76697,143,144,49
190534,21999,23899,3519
192658,175,183,5804
191382,700,939,74812
192615,63,63,47719
154899,7,7,39639
194789,1680,2000,414
52329,840,2900,64854
192609,15,58,60
22832,50,900,1056
151431,109445,1337827,19
190320,344,483,164259
201315,500,500,474
158381,15,17,1290
14227,2994,4075,6865
192622,65,65,285
33459,3,4,152
74853,10988,11759,643
190322,1717,2999,229976
205170,280000,280000,56
152876,1844,6500,11374
19183,1,1,4674
179014,2000000,2000000,10
4358,125,600,1438
115808,197,199,116
193384,182,182,394
161344,398997,399094,421
138729,40,50,21917
152496,25,999,554
191399,1600,2400,1620
193213,32,44,39035
199219,1968,3733,755
1205,2,16,420
204701,10039,16409,1187
197743,322,418,31489
192747,32,249900,1078
193224,15000,16018,32855
