item_id,min_price,median,quantity
159,20,94,44997
201991,33199,38700,6965
80591,600,5566,1333
5503,47,750,18617
172503,5000,5000,3
178219,122,122,10
200027,25000,27000,486
199999,699,699,134
192615,62,63,57017
133567,14,575,121
29535,588580,588581,15
33447,83,125,373
128543,5022,19414,56
192631,64,64,563
19943,9944,12080,262
52087,1000,2474,97
21991,55,1018,1177
6951,500000,500000,1
33459,4,4,109
25707,4281,19800,1044
198183,196,409,3512
15419,10497,10500,527
12215,991,991,259
6887,750,2500,1438
198507,858,1924,54
190327,14900,14937,26383
151567,494,1088,121182
173039,9,9,44
52191,6600,6696,311
201047,143,143,312
158779,500000,500000,1
192719,2098,2098,16
192935,58900,65019,1674
36919,1000,35000,1949
200031,17982,32966,934
192635,61,50060,1966
193215,138,150,474529
198199,13855,13999,405
1251,1,80,989
43851,43,1050,710
193231,19501,23099,3825
194579,498,1072,518
35623,3875,9900,530
52327,1199,1290,18390
109219,150,700,535
112299,700,899,76
140187,29,29,56
62791,17,1000,13958
142103,20099,26900,13
4371,1440,9999,637
191351,395,400,275
192859,295,500,1583
5479,4022,4022,21
1475,1550,1865,87
27855,3,2200,2520
201467,400,500,12
21887,543,899,13928
133563,50,50,884
108439,7920,8706,162
52767,195,200,78
12799,111,233,4590
153711,599,900,401
191399,1199,1905,510
163639,5041,5041,2
29451,4,4,699
202071,40,41,7407
169451,2500,3368,357
53039,67800,68084,2008
118631,510,510,101
14227,7006,10999,4289
192955,63000,63473,1322
171275,200,200,756
62251,7599,7599,11
62651,2500,2500,17
25431,944,944,38
3383,592,592,186
169663,2387,251193,2
111447,13,213,170
194735,901,901,37
183963,102,120,8
9355,34,34,16
109143,99,300,35288
23095,98,100,197
192867,219,260,30968
19931,39000,39000,97
142335,2,488,49894
163707,204,206,150
4595,174,175,29
193255,5535,8099,244220
10307,300,300,11
141211,30000,30000,41
38787,25,90,1113
2459,700,2500,3228
20863,45,45,464
23819,3240,5273730,15
199983,548,548,118
22575,548,880,8735
8167,4994,9900,2303
162555,500,500,886
76515,308,308,44
139442,87677,100000,119
6522,2500,3250,74651
27502,58,58,164
39666,1999,4982,194
132530,150000,299900,19
32062,3793,3793,88
27854,3,3,858
63274,100000,100000,17
192746,179,180,75
140626,500000,500000,1
192658,168,500000,4951
191466,331,355,48354
4390,40,40,137
31902,665,665,142
190394,79,88,1002935
13446,15,39,400
40070,1332,1999,954
200938,8245,8245,1784
33454,5,5,263
118898,51,75,45
72238,650,3199,21851
139278,96298,125000,129
163050,500000,500000,21
81198,887,400000,5
11410,2672,251336,2
190322,3664,3700,194392
11942,80,500000,5
53038,2499,2599,4844
2842,2769,2900,4227
20862,32,32,295
201422,18003,500000,1702
111454,22,38,1253
168314,15,999,210
204710,740099,900000,340
194570,3099,19800,459
4542,21,196,17
24478,15,89,937
6530,1,1,702
104122,9764,10000,140
55985,2000,10000,37
22449,149,388,44258
194689,400,400,63
2581,6,106,6144
15869,12,25,292
168501,2500,99900,121
154885,75,100,327
198297,199000,350000,19
34537,500,500,5
1705,87,300,2838
7909,93,977,3585
133577,50,50,321
4865,6,8,61
127837,1561,2611,188
58257,7,7,231
67385,74,500000000,84
204729,500000,500000,1
163077,54,55,101
38929,199,199,212
194733,655,696,123
201401,3099,4100,603
194009,402,400000,403
25901,499,10365,28
23449,120000,140000,220
109145,1010,1010,57
199941,550,550,35
191369,1773,1773,109
25649,105,166,7908
187933,91941,145000,210
190329,8549,9149,103604
23945,546,546,6
191333,900,1001,246
197853,156,156,563
199957,700,750,139
30511,751,751,26
71839,25000,25000,15
158863,119,119,63
159827,39,125,221
197771,68,75,203889
40211,189,228,314
175955,220,220,23
118899,100,3000,68
199219,2000,2157,194
111659,195,197,9999
56239,500000,500000,1
199951,523,550,104
109135,85,322,5586
187635,501,90000,770
81403,15,16,180
38371,69900,74300,20
23987,489999,500000,34
67407,10,10,12
68055,9099,9499,5
192687,3351,3351,4
43463,8,18,139
198191,1804,1822,6363
25679,9,995,57
137239,39900,100000,156
44571,132,200,123
23426,57599,61700,1394
200058,450000,450000,479
44774,500000,500000,1
116810,500,700,52
116654,25,25,286
153134,500000,500000,1
3858,695,798,20166
193218,10000,12200,148504
74650,1295,1999,1864
33458,5,10,239
133574,100,100,83
155610,41,390000,175
81402,54,55,212
147870,84,89,60
163018,337,250168,2
172010,10050,12550,132
173202,19,46,464694
118902,999,1163,50
3382,45,3600,1579
190326,1444,1550,64950
76134,230,232,3622
190450,34195,38411,8927
192850,72,160,241046
7910,149,1000,1656
194574,2700,2725,518
136566,507,507,5
128650,2,10030,1106
193950,80,89,1672
136826,54098,125000,140
42942,20,29,370
41802,135,2500,6112
3826,1610,3318,262
202070,43,44,11207
40078,333,450,167
155598,34,300000,64
169138,45,45,28
422,1,100,1514
198190,3420,3799,2322
127834,118,124,946
205462,4400,4400,10
108338,92,550,3066
193030,849,19800,188
183738,47,21099,519
193222,2000,100095,2269
4370,15,18,207
163154,666,666,21
62238,97,100,1655
112302,1000,1000,15
169118,189,189,29
187190,500000,500000,2
192718,2060,2060,11
5566,500000,500000,5
202290,649,649,5198
151722,1933,1952,8397
41334,14869,14869,200
159878,108,208,40
14530,425,750,910
171350,181,5844,224
198550,4265,4269,1312
191330,955,1366,1347
188658,257,281,100392
162666,24550000,24550000,1
193922,305,325,80742
192634,70,4800069,348
139438,49899,100000,232
162026,500,4700,60
87577,757,10000,96
19305,1,1,740
20873,64,67,22
5525,3,85,740
45201,54838,54838,8
201045,234,234,31
198293,660,862,472
197761,25,25,217
111557,165,350,325791
76661,577,289100,28
153033,99500,150000,227
124669,575,1000,125475
9317,3039,90099,32
36921,500,730,182
179013,500000,500000,1
133565,85,100,783
194681,90,91,376
192665,242,250121,2
74661,12500,14848,119
200769,476,477,69
40073,100,1549,160
52325,900,949,67688
197777,145,145,2325
109693,179,711,194620
168185,475,653,24746
137249,29900,100000,176
2997,48,69,187964
199993,532,587,281
32249,83,505,6429
119097,19429,19430,3
109129,290,345,149665
38777,35,95,793
173129,800,900,23
76137,299,2245,3437
171289,295,363,4259
193937,48799,48799,3896
36789,500000,500000,1
39341,1000,1065,16517
139289,48403,100000,185
4457,1387,1387,13
136545,99,593,75
4813,5000,4800000,31
193217,2000,3333,799072
192977,40,97,2662
191469,400,479,66313
192857,273,290,20594
129029,79900,100000,141
168449,30045,30056,112
169701,940,1000,26186
163225,29,50,763
39201,500000,500000,1
2681,5,45,349
4365,24,25,400
200029,27000,29920,785
44573,798,799,128
200113,10299,10396,51291
111245,255,1000,68067
193253,1995,4040,267536
81413,13,15,550
193369,195,243,167721
34749,110,119,153
179269,500000,500000,1
76637,699,975,36
192097,385,385,30718
182713,400,400,6
174041,1862,1862,88
197857,143,145,361
4593,72,2502,1960
6533,60,77,647
192941,2910,5510,238
129021,72997,125000,153
18945,1,101,68309
52093,195,195,59
3369,2500,8100,4518
55053,194,1599,336
54625,5000,252500,2
191389,5994,6790,53925
124121,11,11100,5413
54849,5400,5400,7284
186017,3139,4688,885
43115,798,5900,5581
154887,200,320,589
178227,99,99,52
199195,2280,3000,550
27635,21,22,124
34755,1000,1000,11
187707,7441,7500,462
27435,52,2500,3976
52183,2099,2100,6111
76555,167,169,51
201403,300,1200,18040
169299,4700,5346,894
132515,679,832,245
201883,160000,550000,351
779,20,20,24
52575,25000,37500,4
188835,200,500000,108
20859,37,44,645
21151,2,3,342
158747,150,400050,13
158795,514,514,4
4359,421,850,2361
27663,199,199,175
32067,299,1299,337
25427,87,5000,61
199955,594,600,217
29551,5000,136600,7
40035,190,190,183
2683,4,5,160
158870,4500,450000,128
188946,4099,4099,13
6662,2100,2587,26104
194754,4097,18997,899
13926,34588,34588,510
194850,1791,2428,1053
5466,39,1000,32331
38990,4451,4451,31
194970,8599,9328,97005
168446,20999,24750,66
124106,10999,16399,8028
44754,469,469,20
161126,1288,1288,24
193370,261,474,120367
43646,22,44,202
71998,48,82,2188
4358,13,15,984
3770,1,2,550
172414,23,400000,179
17222,130,132,277
189150,513,99915,1616
4366,2,2,32
198298,192,192,115
193246,7031,9300,4108
174322,2700,2700,7
204834,49999,275049,6
119098,4895,4896,61
163606,500000,500000,1
2934,355,1000,9471
192894,88,88,1566
33234,89,97,2311
199934,3500,3589,133
187802,200,200,1070
52758,98,169,125
88154,500000,500000,1
109217,69,69,616
158381,200,402,1563
205417,31,32,50
137293,87787,125000,192
24477,15,85,29273
25437,200,300,163
6149,249,431,1257
45789,6500,10000,224
6317,500,19800,572
205457,3284,3284,5
200305,35,35,720
116409,1980,21500,451
5637,2599,11000,6470
191341,6688,6690,34263
191377,3700,3950,439
180317,4490,20000,859
170165,12993,12995,548
200533,38500,38500,4
33445,6,6,257
192969,40,100,344
3357,670,5000,4497
34765,70,85,263
25425,21,2528,122
183205,5808,6308,5
107469,42,45,212
159845,4500,252250,2
769,21,500,21147
60485,21,21,7015
199959,500,501,53
172935,19,39,4781
191519,699,5500,3354
106875,147,147,32
188795,5800,6400,10
38783,200,200,19
137287,89900,125000,153
106867,30,30,269
23439,700,1161,235
137267,59900,100000,177
41119,1401,1401,3673
199943,579,1333,190
128763,198,198,34
6291,12,1200,17898
198503,1700,1999,202
197767,255,261,4996
39351,12934,12934,8
193251,239,285,768216
14047,12,13,146371
200871,295,295,44
4339,55,95,96803
4787,6,6,143
191331,1137,2999,1239
194798,4499,9999,688
190314,5903,6349,22201
12214,372,372,65
177962,144,10599,1035
5526,400,430,26
163782,630,1000,731
178222,19,19,501
58262,9,9,159
197762,211,211,20834
172358,58,60,274
133566,497,584,575
27858,3,6,281
52190,9999,10000,167
168786,8801,8801,8
25414,100000,100000,10
20866,90,90,39
200790,1045,1045,115
2290,1,105,2225
3662,4,4,26
116406,11903,41100,119
153434,195,200,84
152542,9,9,186591
33042,300,300,1308
163638,39950,40000,7
20865,30,30,423
108325,78,450,8525
19221,1,2,727
58277,2701,2701,29
28053,10000,10000,3607
199961,570,570,61
192605,166,166,78
178125,229,250114,2
104105,676,10000,226
169673,274,400,268
192837,63,99,3349
22825,199,675,527
27857,33,34,1352
38585,500000,500000,1
163157,2936,3026,81
136597,500000,500000,1
4337,41,75,6197
198229,3777,3960,182
77589,80,237,125
60393,69,69,15
56033,5,5,55
20709,19,19,34
155609,71,89,144
23977,2080,2580,21
168789,109,129,11
1017,2,2,74
120293,18,18,63
118061,776,10000,150
192613,9895,10067,31
117437,899,900,13
112301,683,700,17
12365,3,95,159563
6049,44,80,1188
81407,61,69,30
42931,2295,2295,99
162515,50,1805,12998
58091,100,225,179
189151,543,199999,1878
74863,1212,1648,2166
173043,4,6,240
21215,100,110,204
35947,8,8,224
193387,2000,2000,7
4235,11919,19799,6317
163855,100,100,8
191939,130,131,1315
200831,499995,499995,21
2775,4199,6074,6808
197855,94,100,976
127759,64,125,6331
2287,2,2,49
152867,10000,10000,5
23575,38,38,318
111431,121,121,420
199967,9900,13500,129
158859,110,110,208
63275,83,83,41
38862,299,299,221
58266,10,11,33
124438,1,62,175653
45190,20,20,54
6450,10,11,192
127846,1483,1484,292
192722,2400,2400,5
38706,975,975,31
67310,17500,17500,24
9318,5,6,295
25418,12,12,1849
43122,1875,10400,1064
60398,21,21,252
4422,50,50,35
87578,1158,10000,116
194734,1200,1280,101
104314,74,75,37
2318,179,305,7695
5374,2025,136600,7
160298,8,8,6275
67230,900,1100,573
16766,8,24,86
198202,941,19800,509
194010,2400,5814,3514
58090,89,150,160
192626,67,69,534
199958,450,501,73
201166,200,200,9
166270,515,5273730,37
141318,8299,8299,55
25434,600,600,41
101750,9284388,9284388,8
38981,6023,6026,7
178537,500000,500000,1
198189,2935,3100,1654
18633,99,99,83
172045,49,10013,10267
37921,189,196,3085
205465,2000,2400,12
83097,8,9,152
60397,1046,1146,111
21213,80,1047,11258
62341,4599,4599,5
87885,4498,10000,148
200105,65,65,83
6297,100,200,21
192849,95,115,3694
5473,9,10,80
111669,30,32,2720
4481,999,1500,6
193389,170,170,40
43853,68,68,312
76693,1302,1400,19
161373,769,769,51
31673,50,50,9
4541,10,15,43
21877,9,94,173514
1181,65,365,342
4479,110,110,3
56551,83900,87289,31
42995,4000,4000,69
104099,3500,41120,476
192675,186,186,53
34599,6,29974,662
165755,198,999,368
169675,200,400,291
116271,648,675,582
67415,60,60,188
123919,270,763,209458
11403,49,49,33
119095,14239,14240,21
31671,18,500,17375
128847,498,498,23
159867,13,13,239
1015,15,1015,15984
23099,881,881,59
168215,990,1499,12064
8151,4,4,33
158823,287,287,25
52759,248,248,61
34759,190,894,63
39003,3386,3387,39
12203,3,1072,27704
197763,300,421,1319
62655,74,74,113
193931,2890,3600,20945
192095,399,399,6723
3702,334,4134,13
27658,400,999,187
76698,500,998,30
184202,180000,499600,364
21590,872,872,8
8766,2,2,177
154722,15,99,171029
192870,982,1100,3397
189146,1052,1052,1332
168310,14,15,589
180430,24,25,146
7098,911,4800016,29
109218,100,100,214
38850,896,5642,91
25446,2000,100000,5
130182,2388,3212,571
32902,1,1,13163
193254,5000,8888,121824
44482,16,17,107
58094,10000,500000,11
41586,400000,39739378,9763
29394,505,505,50
12202,30,134,39955
22842,5800,40000,158
193250,38797,40095,1635
35562,652,7500,22252
74850,594,2500,4945
159874,209,209,12
81194,14,15,908
80313,1432,1432,22
182737,30,30,193
142117,57,88,2962
153633,1500,50521,64
44497,12197,12200,33
193385,161,161,211
152497,200,250,690
194685,200,200,2942
5369,54743,54743,4
5137,3,10,105
155605,180,200,78
68357,3305,294800,27
176865,67,67,86
113289,100,100,310
38873,55049,55480,161
192925,53781,53958,1108
63337,500000,500000,1
2677,233,7475,15773
154165,2,36,210053
172049,59,72,1078
6037,775,986,13509
52757,84,85,79
132237,19,999920,90
79869,39995,57515,73
71817,69983,69984,40
20433,493,493,3
194761,1550,1550,1820
154169,95,399,423
183823,101,120,305
192707,6800,6800,6
32223,105,15000,42
192967,49999,53058,1379
5115,8,8,81
155635,34,34,168
194795,5078,9900,607
79251,50,95,55207
37159,3331,4799,28
12359,116,150,51072
194967,305,341,169399
11419,100000,500000,18
71375,136928,136928,9
44147,1000,1020,38
1711,15,100,1178
173759,499,499,14
176863,499500,499750,2
151651,9999,10000,59
198491,1175,99986,667
142263,11,18,354
58263,10,10,370
20867,95,100,39
79255,1090,9800,4612
3239,30,30,168
29739,204,368,33695
194695,345,345,208
116119,5,5,27
29799,227,567,16
24511,14,14,279
178131,134000,134000,4
139271,89900,145000,232
3671,300,5000,17
171287,395,445,2634
197779,270,270,2609
163143,595,595,371
3299,35,39,59
204859,90,90,4408
191375,1000,2753,274
190531,5017,7583,3838
136571,200065,350032,2
173163,25000,25000,896
74727,396,397,926
158771,44,345,96
38431,1997,1998,178
6051,48,1520,488
8827,3493,5564,1155
197791,100,200,2820
119099,1140,1141,5
133979,500000,500000,1
158783,500000,500000,2
191943,1898,1999,364
194791,5808,9900,596
186975,190,596,40
200531,100,100,126
2319,525,1200,42674
59595,1465,4200,45
140351,188,190,189
58267,11,11,20
52223,1367,1467,11
62667,456,999,673
23098,75,75,93
139890,90000,119886,2561
140302,100,100,5
27682,36,45,10627
109126,279,353,153134
168586,896,946,5308
158778,119,119,45
163522,500000,500000,1
814,2,98,2446
191318,918,919,33
160518,500000,500000,1
25426,12,12,1735
168822,2218,4299,20058
124102,920,1100,59570
169334,194,11100,191
192950,45000,46674,20
197782,2440,2440,4724
177026,200000,500000,13
158810,1855,1855,3
23334,268,380,16
34762,66,69,78
152506,100,561,32706
41338,958,300000,23
43574,500000,500000,1
198082,3050,3899,281
119094,1633,1667,27
62530,5000,5000,44
200826,1460,1460,25
198218,1207,1212,326
7070,7,200,15068
4426,30,30,97
62770,116949,116949,9
68198,16,16,320
191494,29999,31580,13714
140630,87398,102467,161
62274,8999,10000,17
199994,1460,2000,74
32218,325,325,262
162674,744,744,5
180514,24524,24524,4
71862,170000,170000,15
2862,14,14,1580
191374,1000,1750,1089
191366,950,1164,165
24510,499998,499999,2
201406,45002,59900,6236
158210,31,31,48
19026,106,108,34
6470,90,296,8612
167862,1900,2200,1908
141898,86000,100000,125
5114,2,2,59
138294,24938,24938,11
63316,500000,500000,1
124436,387,590,1231
76576,1500,2135,23
36904,209,269,2744
198416,1300,1300,3204
39220,79,79,206
87228,575,2098,71
25444,50,50,136
176876,117,2300,11
176856,600,600,6
132528,37596,37599,28
193956,95,99,273
180520,35435,35435,8
40392,500000,500000,1
1696,17,17,27
22572,3610,3745,3983
39356,12005,12005,6
23572,100,20000,3598
192636,58,59,19095
20864,31,32,475
169660,2654,2654,221
6532,1,2,352
22832,47,50,1030
36812,568,570,113
194968,400,433,231041
158204,6736,6998,204
198536,3955,4611,569
17404,500000,500000,2
58268,9,9,361
192896,650,700,810
188836,500000,2750000,2
108336,157,2500,2593
57192,200,200,71
193560,19900,19959,193
191472,1377,1396,34838
39520,2,2,151
201325,189800,200000,2828
27429,20,1500,3720
7097,7,93,114
67405,1593,1593,13
200773,4249,4249,12
143853,20000,260000,2
2289,2,105,3571
205413,430000,590000,746
38373,1508,1623,18
35565,200,999,1007
9357,500000,500000,13
136637,261,269,32603
137269,69899,100000,191
172233,698,698,416
124105,935,1975,14380
1477,8,99,2001
201725,1994,2098,2479
2321,13,75,1900
29453,4,4,307
