item_id,min_price,median,quantity
38682,12,14,43563
7069,1100,1666,1903
138727,194,1033,9459
22831,2500,3026,1545
172230,7,30,578447
193254,310,1064,89487
74861,215,260,1727
45912,17300,500000,159
152541,10,75,822200
158378,4,11,359964
28104,499,19998,2467
90558,799,799,4
192971,89,100,2192
172043,785,1225,3580
3388,175,250,198
124669,650,900,78145
32067,200,999,625
194735,1099,1109,418
3371,1,200,73549
192956,42000,45000,240
74656,113,999,319
34440,80,100,92
42997,1424,1424,506
191349,2850,3900,842
27662,200,2313455,239
190396,1100,1488,206562
128550,80021,97021,55
199937,9899,10700,772
18594,2091,2091,45
44601,8,8,220
168501,898,898,275
37093,11,100,256
181468,1151,1568,15434
22786,176,1200,14964
22789,252,3500,8777
163223,171,270,720
68779,19090,19999,309
180409,241,241,11
198247,990,2097,585
192719,2020,2020,996
141909,39747,39893,118
27435,50,2500,2746
192629,59,59,43745
180411,700,800,14
33460,4,100,210
6371,1300,1475,4916
194738,996,2828,1016
81413,14,100,1650
192611,59,59,22507
191250,17899,17899,128
192675,187,199,504
11590,74,10000,89
116276,34,240,1238
9210,5600,5600,408
13423,100,100,2117
192672,168,168,1727
31676,8465,8465,28
41266,3000,3922,690
9172,1195,3114,671
192657,164,164,422
192610,61,62,3468
25867,49993,93795,182
189541,21900,29790,2898
152496,25,38,599
192650,170,170,174
25868,99970,159999,68
72104,37575,38998,8619
76138,1000,1278,15798
199956,513,890,12244
160053,700,1129,2035
191462,1947,2686,19943
184202,9000,9000,3538
3390,1900,1998,266
9224,1944,5397,49
198216,88,100,3936
192622,64,65,2727
58480,47690,47799,4862
3829,10000,10075,237
192621,66,66,2595
22824,1056,3350,1212
192670,189,190,310
192628,45,100,10687
192605,166,166,5931
192617,64,65,11457
152550,93,99,350
192626,65,66,14328
192644,163,163,4789
193922,688,798,192708
192635,61,61,19774
87246,449,29090,937
169456,2275,2497,594
124102,300,590,76169
87230,255,555,2571
191398,2400,2498,1208
152875,37,485,257744
7076,22,910,8949
5996,600,892,186
201220,70,70,844
32897,11,36,65113
190322,21390,24800,21175
173202,2,5,6760579
124437,35,84,442404
199947,500,990,3671
172054,6,7,239265
193050,13,37,1730489
75016,233,1999,335
179315,6,7,265977
168589,100,244,119919
199943,199999,280099,278
192630,68,68,1986
199994,1063,2024,3974
198395,293,455,34151
192703,2086,2087,62
41812,50,250,3259
112160,435,1260,76
18251,9995,9997,28
1017,5,9,266
1520,39,40,330
111603,10,87,1664
192723,2144,2145,47
3663,15,15,89
87647,363,378,28
124440,124,170,113168
6890,42,124,302
38833,49,55,555
21215,75,75,884
199987,179990,190000,268
2678,1,1,95638
194050,1090,1118,15065
192912,6570,6801,1996
90146,185,186,1553
43535,2999,5000,167
43400,2898,3559,151
8545,10,650,3538
104120,900,900,825
192609,56,60,299
87885,2464,3441,192
87881,1983,1987,290
118061,879,894,881
45789,800,1000,409
87888,1299,1430,229
191466,14384,15220,5352
43350,486,943,365
87883,2039,2297,200
87277,497,1003,1092
43394,3568,3568,549
43334,3234,3479,123
89868,2599,3567,272
49084,4100,4198,369
104099,1048,1050,840
79538,2420,3033,165
104126,2997,3599,443
41100,2872,3398,722
198307,500,588,457
172363,44,97,3635
199998,3995,3995,561
154166,162,175,707
133589,35,45,2653
199344,7950,12823,32489
200799,1633,1633,101
192705,2198,2198,86
200780,1149,1149,276
200038,185000,185000,772
200795,753,754,434
192720,2162,2162,614
108359,1800,18700,106
192673,160,160,686
108300,180,199,2692
129028,27599,33954,205
76630,7592,7592,17
168639,500,640,824
76560,125,233,112
192697,2297,2297,165
108355,479,18700,829
201046,1999,2054,182
32410,250037,250043,76
76700,200,285,125
39905,374,374,27
108364,4597,9997,81
189145,160098,500000,436
173043,3,3,1396
108357,2599,18700,440
76653,140,140,27
72103,1393,1394,40693
192722,1974,1974,40
108363,5889,5889,344
71877,31414,34048,72
192901,1598,1598,475
52214,3371,3387,90
3825,2970,5999,585
