item_id,min_price,median,quantity
22203,15200,39999,1623
204710,535000,548000,521
201406,15309,17000,83133
8766,2,2,409
204460,492,1587,1475274
17203,24398,63630,1373
192948,43000,53090,3382
191328,10599,13050,7489
201312,550,550,142
137191,94069,100000,122
190327,15000,16097,110414
198195,37025,45001,534
207040,900,2010,13707
193248,19000,82599,255
191370,3265,3724,19197
141898,89425,100000,305
205413,575000,2900099,1106
168303,2,468,43048
128315,350099,477890,1545
8846,1685,2195,23629
193217,240,444,396964
191461,6,24,766382
136826,79400,87501,236
197747,25,94,550191
193252,70,100,416493
190330,2160,2840,70161
193214,30,50,569537
188658,176,268,551146
191471,343,1390,54792
193253,1333,4099,412208
194730,100,170,298884
2449,495,899,36766
193222,4785,6701,11389
193210,32,87,2359016
765,400,1060,64257
194969,100,248,181654
194966,154,234,340942
190396,81,93,661313
194967,200,260,259107
191465,53,245,278129
189143,192,599,26290
31906,294,700,48
200508,11220,11220,1784
191349,1434,3008,1139
200031,6650,8030,3149
192621,66,66,400
153487,25,1999,1169
193258,102,230,69154
79284,22264,22264,10
201404,34838,106824,20348
193360,2379000,3095000,485
186662,10000,39000,283
32905,1,1,467
118472,1600,6555,1607
192963,55498,60040,108
191351,483,483,46
152547,412,533,729
198395,100,211,16187
168193,474,55599,2897
31901,271,400,325
199943,870,875,100
153647,549,550,87
191462,11,75,219685
154125,350,380,603
159825,83,20000,284
73260,7,10,354
197761,20,30,1602
201422,13399,21997,5395
154899,7,7,36015
124640,1470,1500,95853
12364,129,185,5393
7911,350,422,13780
205698,18599,18999,22
210249,25089,35010,4803
2775,3474,9504,5481
205417,4,4,27
71808,27400,87550,813
36924,300,316,170
130905,4500,14622,1268
193243,692,989,46855
192977,56,57,310
2776,2117,2225,6958
174349,14,15,104
52555,440,1228,39715
199966,14995,28895,77
194855,2494,2494,20669
197741,90,139,204167
191511,1200,1200,305
194850,2168,4920,1363
36931,1074,1789,996
19706,726,25000,3961
46378,630,630,81
74249,6,8,151820
202071,41,41,5644
163082,40,66,857
35953,8,8,548
29451,4,4,413
43398,12400,12500,120
192636,59,59,8855
13444,18,123,2440
191943,25,26,1178
201466,51,51,7981
201467,348,348,3772
198280,2695,2995,714
22832,50,500000,950
25707,3200,3570,6966
128833,1400,1400,100
176859,300,1057,57
192662,176,177,516
154882,13,13,1228
201421,10100,12712,2189
5467,99,9900,2245
154886,100,100,434
187849,36750,37122,219
2070,5,5,39
37097,5,10,93
199978,900,1175,1432
13446,11,2500,3489
18594,3999,3999,146
35950,8,8,108
44963,959,37173,34
171840,6,99,141879
38373,801,1095,47
44482,8,8,1449
38374,800,39610,93
44599,8,8,1210
76061,12180,19090,43522
4540,1,1,3032
4542,2,2,93
8950,5,5,112
111675,46,50,2763
111676,39,356,2682
74822,7,7,389
27860,4,16,1326
32897,1,500,99861
108340,35,50,1929
160705,16,18,9827
3730,15,2249,2846
33567,111,111,2151
19183,1,1,7808
37091,6,8,117
112158,97,100,6959
11754,47,57,1085
52327,427,865,16579
28284,79,79,30
19441,47,113,1028
1017,1,1,215
3666,1,2,199
204973,2784,2798,23191
173202,6,8,3273639
17012,70,78,4074
191350,8799,9900,445
124107,8,16,12975
80592,326,434,431
33445,6,6,410
204092,96899,110000,277
38558,600,2995,5751
36860,4400,5223,10747
20543,59123,59123,57
35623,3300,4222,2875
190328,1148,1185,325174
109133,98,116,741
7964,7,1000,707
193946,89900,110961,349
35947,8,8,307
22710,114,114,367
12808,7698,22440,14612
39681,3000,7809,15764
4605,5,5,33
858,3,99,5902
191359,13800,15588,16597
189543,37724,41298,16765
19224,3,5,361
19305,1,1,517
199996,657,671,182
200009,72500,77528,12
153702,250,259,941
200032,7500,7985,8112
20871,69,69,29
190314,7210,9900,47513
173065,134,20000,692
139417,89500,100000,213
104126,4285,10000,190
77101,12500,12500,532
139438,76634,100000,232
204858,10095,10096,49
12363,41690,42590,6683
193256,23949,27200,2134
12202,9,3000,11181
190329,10999,11886,99770
34664,225,237,2855
191368,14900,18699,2930
29449,4,4,196
129019,75030,100000,183
104127,2000,2283,370
45789,9899,10000,151
192859,416,444,494
158823,299,300,18
109184,12,55,522
27855,3,299,1342
25418,12,15012,421
25425,20,20,30
7074,12,14,22
191396,200,100050,6343
132509,4999,5998,36
25426,12,158267,626
23572,168,191,2464
191352,400,499,246
190324,26000,30000,99248
191393,179,429,3493
158864,127,127,19
27858,3,3,162
39527,7500,7500,24
133553,100,100,21
2460,3083,3094,2787
34052,197,460,60519
198189,1598,3099,1827
1645,11,49,756
43571,15,20,1665
154122,350,10000,352
200018,58500,58904,2588
153701,250,266,841
199935,509,509,146
17202,14,21,4616434
199990,928,1498,1409
192658,183,183,10384
160298,8,8,20790
192615,63,63,68239
113290,4650,4650,140
5785,32,3000,1880
723,3,1000,1666
201469,19,19,29019
17402,1276,10000,1312
22644,85,912,4739
17304,99,99,87
1080,2,207,485
199976,2500,2700,1134
199946,6900,7000,498
208212,13800,27500,7892
171268,123,153,1523
180318,77,125,1187
199967,33500,35500,109
172043,3959,6666,8639
190322,2590,2810,354877
192945,48095,61867,1074
168529,1799,2000,314
199975,78599,78799,24
168506,278,278,340
169300,138,175,329
202070,44,44,16774
178787,11686,11686,541
113585,698,970,901
147775,2626,2627,150
74247,48,243,41740
172052,7,7,66982
190451,1780,2020,50368
192730,176,176,97
56046,1,158267,291
118901,44,44,48
154891,13,13,1651
201318,500,525,204
35948,10,11,139
161053,23,25,1135
192610,61,61,487
118899,100,100,27
193211,39,58,2751465
160398,7,7,3420
199955,500,525,325
198436,4998,5005,6
128648,3574,4200,303
142336,3,6,8361
127837,2510,2610,298
33462,3,8,136
198437,26302,26324,8
152513,177,530,160819
198220,1396,1643,1030
192672,168,168,127
200772,1192,1192,66
192717,2024,2024,478
116428,45,45,13
198318,150096,185098,686
198161,105,450,7714
43646,10,11,1123
190331,22361,30000,58322
38625,1455,6455,490
2581,1,10,594
8948,3,3,433
52191,4512,30000,1256
118,29,1000,4566
171291,125,147,792
204701,31700,35023,1407
60853,100,150,342
40073,550,2999,2025
187842,125,125,188
176869,45,45,90
