item_id,min_price,median,quantity
204460,2400,2970,830345
157842,40,40,124
154707,500,1540,882
172347,25,29,7674
108329,202,308,338
190326,1112,1453,126236
63275,243,243,141
52759,68,100,163
108337,400,9900,26300
74843,133,396,2192
193384,182,50074,1484
52212,14697,15000,52
192870,605,685,6524
158745,115,115,123
192614,67,90,796
191329,42500,44698,9658
72988,27,2024,82188
192717,2024,2049,416
158751,38,38,1065
38867,24,24,241
192627,64,64,426
151394,236,242,16
197757,184,185,144326
158778,119,119,61
158796,18700,18700,6
193554,124994,125000,212
27439,25,325,3400
83065,1250,2341,10
43694,3000,3000,3
191461,43,86,2819178
155636,35,35,93
155605,955,5000,58
14256,6099,9799,58903
79101,677,900,21656
192938,59725,63125,1605
16204,100,450,134311
193262,23,102,88068
158863,119,119,135
4232,800,3940,807
158861,132,132,30
52181,2000,12500,2496
38778,164,164,18
204623,750094,890095,96
15416,1489,2800,3768
18562,2800,6459,8725
38844,11,11,225
74833,55,392,2325
159467,200,25000,233
192856,500,502,634
178217,19,20,431
179992,71,80,684
38857,99,22806,14
153050,15,99,97267
38842,15750,16581,38
40897,1000000,1000000,1
173032,9,100,16403
201404,12494,22222,78682
44146,1998,2256,100
173033,11,100,12290
41808,19,576,4095
173034,59,100,9925
198312,150025,189525,170
32464,30,9948,2978
39682,297,400,241
173037,45,100,7054
193933,24389,24400,228
86070,2253,2253,63
154898,8,15,106482
193962,240,344,1821
133680,200,5999,2643
152549,150,727,15713
17708,1584,1800,89
205470,99,170,918
202071,41,41,6533
205699,200,600,66
136556,492,492,13
198175,200,290,3279
32468,41,84,2411
192662,122,176,515
193244,25400,30000,3849
192851,225,326,160180
191368,8523,16799,813
38835,738,739,33
127834,170,175,1028
198308,297,297,2698
172053,7,10,19695
198232,189,189,2919
179019,40083,40083,2
160502,50,55,3954
62658,495,999,902
171264,80,200,230
179315,7,50,48680
13159,183,198,169
2880,5,10,7790
59496,50000,50000,9
138728,13,270,4254
77589,58,75,539
81055,20,23,930
104105,575,7240,359
192635,60,61,2206
194809,194500,195081,137
25719,1400,1824,45958
189543,46571,47999,8488
43373,1455,12500,198
10592,300,9998,540
194048,78,5500,2216
120257,888,1200,2213
192865,480,527,3932
159791,276,285,33
192615,60,63,76711
113262,11,422,40875
203417,139400,150000,41
188658,148,194,282847
192858,514,520,11420
23424,1600,1849,35651
45198,64,69,124
38561,3808,3885,413
193252,4400,4421,30103
192855,555,945,25045
5082,68559,499959,122
29548,5898,5898,2643
153615,95000,175000,33
12820,28999,29000,250
53071,8,100,2154
199940,500,500,305
38839,360,360,20
7070,38,45,25178
153632,7548,7549,88
44154,1000,1082,83
38846,36,44,169
15564,19,25,205
44165,932,1035,95
52238,2600,250000,31
192658,183,1083,5071
76884,5402,5402,47
205459,193,193,53
171203,27180,99980,195
104120,2079,12500,158
85568,160,10341,331
192655,177,177,84
192747,69,136600,2415
193247,35298,38900,2498
198233,15900,15900,371
192646,159,159,969
118391,14,17,332
153634,9099,9099,36
75016,100,22449,947
104138,4575,4832,405
200793,1515,1515,247
38852,14,17,332
201164,486,1000,22
37159,7230,7232,58
192729,2250,2250,32
205461,180,180,58
37156,999,1000,276
158379,2,1802,815
86432,200,349,87
139315,164999,300000,220
192622,64,65,1034
200579,11979,11979,1218
111658,11,31,1460
111665,25,45,1928
3928,35,40,1385
8836,100000,450000,447
151133,33333,59000,257
2319,1100,1248,14002
193420,2911,2911,10
2681,20,39,915
31887,1291,4123,54
19441,100,608,81395
29448,135,135,42
8170,501,1815,38086
138972,1000,1000,24
20381,749900,774952,60
32725,720,900,10
168654,13000,15030,3205
32231,99,195,542
2455,33,50,391
190534,27890,27945,3902
201422,9897,17500,2584
191365,8999,9000,4197
192654,905,2000,57
32249,200,400,2922
192653,182,182,21
32727,800000,1000000,14
172346,171,180,531
25435,430,542,273
198189,2100,2400,1250
71998,35,1800,22046
198193,2352,2352,1684
74861,600,899,1530
32728,15200,20000,51
44773,4040,7538,15
108299,1500,1500,148
13760,343,398,314
198268,4275,4965,53
108300,490,490,351
192629,59,59,1918
108302,500,500,305
140189,50,50,165
24478,164,318,1437
192625,69,70,1488
22832,133,133,943
192647,102,182,390
168487,922,21009,53069
81195,500,503,8
53010,170,200,159157
23756,294,334,105
201883,99900,500000,550
168825,7895,19900,22714
192902,2398,3399,2873
67310,200,200,20
191468,672,1032,387513
192905,1010,1615,2296
192912,2798,2798,1153
198440,9991,9991,63
192648,175,175,1300
192730,176,5000000,433
154125,400,525,78
38938,23,25,47
154121,350,390,475
38949,40,59,132
81201,433,633,82
173109,280,375,82
154124,350,400,782
154990,8098,99900,589
52747,8975,9180,23
192672,165,168,297
36930,3366,14500,714
153704,250,296,454
23100,100,114,69
108354,570,600,253
153702,260,275,873
108356,926,926,527
200848,2500,3500,69
190395,38,54,134329
192624,70,70,1107
153705,251,251,995
12808,8541,11539,13077
193923,1200,1225,374555
158187,39,96,35482
40026,2276,2453,10
3927,49,50,4249
191519,1199,1995,1053
43853,100,110,187
21845,29998,29999,430
192617,64,64,1828
160298,8,8,11615
39940,630,695,41
192685,1901,1910,114
198201,7645,7645,108
41437,13530,13540,9
39910,790,795,50
193389,170,178,92
197855,157,157,405
198195,47040,57623,188
190314,7690,9032,24638
40023,14977,14977,23
204991,45000,45000,31
41453,814,914,21
194571,4531,5814,330
198501,5000,10090,69
41461,1550,2500,11
41502,2000,2000,10
124105,2000,3555,15787
76086,300,300,923
41432,300,540,33
168501,1841,1841,85
198229,6022,6022,332
163225,30,2132,980
124110,32,1430,14816
37701,90,7900,34232
76095,200,999,1769
199962,570,570,80
109220,99,99,1811
118704,839,839,2340
8169,349,1000,742
108353,700,1000,538
191493,31498,31900,435
12799,320,334,4602
191318,1000,1800,1027
200571,6633,6860,155
158327,350,358,130
151566,9,99,179005
191378,702,775,1430
13444,36,36,1110
33452,5,5,354
41485,4950,6300,30
20873,65,65,80
20858,40,45,718
191500,8572,8575,869
32833,260,99999,134
20859,32,32,931
20860,31,31,479
191338,22100,22199,2596
191393,234,300,1092
111672,52,66,3630
76131,1195,1200,1934
167862,1855,1955,679
204370,7000,7000,809
76139,1317,1349,3190
124107,8,1511,14574
168311,389,506,994
21213,50,3300,13280
169299,5104,5104,811
200015,67499,70000,29
20424,194,296,610
39900,400,443,79
22789,598,800,8073
72093,55,150,37525
20864,31,31,304
133563,85,99,1104
40095,1300,1351,20
191376,331,496,1540
9233,198,200,546
20863,33,33,443
