item_id,min_price,median,quantity
6530,1,1,970
190536,33000,35798,1180
198403,150,268,43106
2318,85,171,44199
194788,3600,4099,708
194794,3000,39900,265
129100,23,23,25433
62785,7,7,1028
153706,1612,4815,387
201403,1598,5000,22638
171264,25,29,246
173130,1911,2000,360
110618,148,197,24
163224,157,4253,1121
192615,65,150,10712
171274,341,341,692
152503,147,500,659
6260,3,3,285550
191359,8525,8885,8645
192974,40,44,1439
133680,144,228,1395
191329,12402,12700,13061
133575,13,13,1449
192661,175,175,80
40042,25,25,74
191516,3727,3804,3953
33454,4,5,398
151719,490,10039,4674
35953,8,10,495
90043,700,700,7
31896,380,10000076,256
205684,26300,26500,878
152877,2660,7500,4669
34053,425,9900,1041
154897,7,8,29441
199976,1813,2500,487
200035,1000,1000,344
152631,6,7,8257
11188,4,24,204
191357,1900,2160,2145
153051,3,450,70631
200031,7298,9589,5169
35627,2900,4127,3567
154899,7,7,22152
199990,595,688,166
200023,9590,16063,3336
200074,2345,2493,102022
38808,508,2156,329
52194,2349,3370,416
38867,58,60,190
38914,13,13,99
39004,79,79,38
52771,41,41,66
64397,499899,694498,445
130174,158,388,895
76734,400,1000,4562
198397,400,465,2617
130177,151,151,696
130176,239,240,688
79010,45,86,7006
52209,6795,6795,108
142335,2,2,5737
111589,93,99,1544
191349,1319,2507,3249
71842,42900,42900,82
130173,160,165,1014
168302,100,145,1165
52224,13802,13802,73
111673,35,48,1314
52236,2393,2394,33
199993,500,502,240
200011,24000,29797,118
104314,789,1698,2152
179315,7,7,25066
110645,2495,2495,103
200113,20043,20045,24933
204614,39999,50000,110
38893,6691,6692,63
136637,188,300,30447
27855,3,1800,2090
27859,3,3,52
40122,2200,2200,46
144304,909,2845,4
52777,1653,1654,31
175924,10985,50000,165
2678,1,1,429983
174283,19,19,225
4625,1555,3600,5420
193050,13,16,914191
187831,60000,60000,878
83764,13900,14000,47
87579,282,375,454
2672,39,40,18648
187704,7,7,63598
133567,275,300,809
21747,225,365,1317
191474,449,449,174055
177962,223,398,123
194806,5518,5518,125
191321,970,1599,1227
194789,2999,19900,271
60486,44,44,481
194808,6800,7729,253
194804,4900,5450,145
67397,18,18,8
194803,5199,5200,141
194792,5000,19900,926
194790,2500,19900,839
108323,69,101,4202
171437,120,128,2963
3371,1,1,17902
6887,388,388,218
52328,1700,2000,40780
194805,5400,5940,118
4787,6,6,119
154166,411,6154,850
173109,260,262,2788
172054,7,7,26764
113588,999,4500,6245
159787,9800,9800,37
191256,424,425,254
22576,780,780,51509
60577,44,44,56
3665,2,2,853
43373,2400,12500,637
60389,59,59,8
199971,21999,38430,222
202071,41,41,6557
149755,1998,3035,756
62268,30,32,32
191399,950,1752,755
63341,1000000,1000000,1
8951,400,758,143
168188,1198,1499,604
108325,69,99,4508
32231,68,500,1952
172502,9800,9800,2
153703,251,253,783
29292,100,100,14
53039,25025,25975,1625
4359,170,392,3956
29451,4,480004,3803
58265,300,300,268
172500,50000,50000,2
32228,52,100,4655
169674,5242,8000,238
80433,244,318,928
191513,3896,6714,3791
172503,33000,33300,4
199956,400,507,436
190537,17788,17788,2508
23559,399,1099,102
197775,80,122,3804
193928,100,119,149590
194576,12596,15899,180
162516,284,300,70
153440,75,75,26
191519,2819,2819,3928
197765,92,93,10097
192868,340,355,12616
198395,104,130,23438
198193,1358,1899,2155
198299,133,133,90
5370,100000,269633,18
108328,98,172,3728
4540,10,10,265
191943,28,77,895
72094,1590,2598,13277
38827,44,66,56
108330,55,90,2161
194685,100,200,1775
151565,1577,1995,59422
171828,100,909,40630
130905,1575,90040,912
23079,96,234,4505
38786,49,50,17
200507,99,405,60503
189145,300000,1999999,103
192887,8400,10400,869
193215,34,40,176860
58257,7,7,217
30458,12,22,25
109599,8752,25600,666
192963,20000,26332,105
52326,1849,2488,16846
21886,9599,10259,720
67407,295,295,15
204237,932,948,169
172051,123,474100,3146
5829,9,9,67
67399,11,11,17
197757,169,369,375634
191322,725,1400,1621
67401,113,113,6
67388,750,750,4
191326,12400,14000,2293
23785,7000,7000,178
62273,48,48,30
191465,131,139,1500334
178550,19,19,562
23784,3500,3600,652
151721,99,205,7396
199953,500,560,584
151720,4800,7275,3673
108341,48,73,6717
190312,5000,5120,1138
191360,999,1200,124
190324,15700,18000,67976
151718,72500,72500,197
190322,1605,2449,655841
23426,47000,89999,2421
193960,75,100,3540
151579,2262,2262,56
23449,96900,107800,733
190329,5511,5639,166876
74728,2071,3352,43
4419,95,95,229
38830,115,150,142
62277,25,33,19
22572,3398,15999,1522
38844,44,100,173
4424,63,70,306
38847,719,2500,61
128545,7550,10744,40
52743,111,112,32
4422,87,97,49
38971,14,14,22
38848,800,1000,14
38991,657,932,55
128541,395,395,197
22578,1505,5299,3036
110649,2544,2544,35
43350,300,525,1504
38959,571,715,8
151564,1000,2663,94539
44453,507,516,26
128538,198,198,46
19282,1200,1500,13
38855,600,680,38
38920,3966,5005,37
112165,8599,8600,37
38962,100,100,23
204460,600,850,3721635
192845,120,158,27416
4461,1739,1750,1355
163019,97,99,158
199053,2935,2939,26
200578,1325,4227,74
124111,40,6900,10926
62272,40,40,25
124107,97,100,7992
62269,73,73,22
111455,13,13,558
112449,1,1,843
111676,65,180,2070
163082,94,280,1536
109152,968,1230,1756
191352,352,445,940
160712,7,7,3799
191323,3655,6399,1084
33458,45,300,572
111666,31,35,2287
52747,5098,5968,40
199934,687,1276,177
111664,159,177,1893
12803,2791,3005,2615
111674,108,180,1809
111665,15,1500,5800
111668,40,51,2561
111669,17,22,1827
111675,33,49,993
153711,251,251,62
41602,12532,12532,16
154129,351,351,102
153710,252,253,170
153712,252,252,260
38980,250,280,42
153714,251,251,190
24033,575,575,33
199344,1800,1950,2140
154126,355,400,211
116811,77,91,262
52182,1190,12550,10977
116810,95,199,266
194568,1250,2276,399
74252,95,100,1008
194968,238,279,102868
24274,154536,154536,5
198492,200,5183,1796
153700,255,257,1209
154125,355,363,328
6533,11,9897,401
22792,423,842,6097
163149,161,500,140
194855,1599,1599,33525
130248,65055,65055,92
20709,4,4,141
22793,990,998,466
7912,1,63,127228
193923,499,499,360356
43117,490,17200,1070
153668,1000,1681,368
20882,65,72,82
39970,100,193,848
