item_id,min_price,median,quantity
62652,110,110,96
109119,109,122,118678
180377,3947,3947,2
171370,28,30,606
179307,4399,19100,13
194784,99,100,10783
179314,7,7,14779
198487,108,130,63596
191397,139,25026,2602
171832,262,292,17067
90659,4999999,4999999,3
139417,64896,100000,240
168583,904,2099,18555
139338,43223,71936,173
199934,700,1248,668
139362,60762,145000,232
172094,10,169,307374
139270,62023,100000,290
137293,37497,125000,154
139442,62797,100000,143
187933,100095,129900,373
139289,51398,62500,203
172054,7,90,29154
137191,63500,100000,178
139310,79097,100000,403
151538,79180,91099,392
137239,56299,100000,168
172052,7,7,24291
192615,63,63,49212
139315,79000,100000,303
139435,70999,145000,263
193952,81,85,2534
2320,1,1,523089
23107,40,3052,5683
129019,52097,54232,327
137274,58398,100000,229
22575,599,800,1889
192658,183,183,4900
11371,12200,19900,4347
179315,7,7,19549
201469,19,19,5286
2519,10001,10001,1039
115804,129,130,17
116979,2,3,776
200034,1800,1890,967
191323,1015,3400,1783
190324,7575,10595,94164
200036,1494,1495,524
197735,175051,319955,132
198310,126,126,54
193230,1785,1987,4082
154124,350,354,496
200035,975,1799,1659
192969,149,200,379
193224,12998,20049,11402
190330,205,894,29607
32231,100,825,6875
194864,14100,14100,4039
174353,1,321,113256
62782,83,3508,45005
193254,4508,4599,54173
192903,500,444700,102
191336,389,888,1778
154164,20,40,71950
197722,1139,1140,2755
191471,2064,2296,213582
172357,6979,444700,115
190451,4297,5540,25210
198491,64,81,681
192940,433198,433199,14
191349,1213,2473,2425
4338,6,11,52056
187704,7,125,56179
74250,200,200,26565
190396,40,42,219172
204972,100,100,4078
198198,2786,2921,88
194862,22866,28304,1044
6260,15,15,242820
109144,8,900,12944
198315,100000,100000,182
194760,3058,3219,553
2604,1,3,66967
6662,2191,2794,28570
1251,1,50,913
82392,2,2,278
192636,59,59,11829
128315,343696,426300,1327
37603,1228,1228,38
180445,32000,34900,580
110645,2500,9999,85
24058,399,399,225
40150,12000,12000,110
38881,19924,19925,47
158201,5799,7802,2243
2675,17,3000,7936
42702,13374,13374,20
38913,4864,4867,13
52782,20257,20259,38
52302,19311,19311,55
41382,20000,20000,34
109127,156,500,140724
192899,453,454,15716
38903,235381,235384,27
38869,1477,1479,73
187831,79356,79363,143
191497,1398,1483,7948
71849,58642,58642,36
77545,2589,2590,96
74729,209,90000,93
38918,5469,5471,11
76894,4000,52895,27
41375,1350,1350,73
128541,2000,2100,169
110639,3500,9999,83
110626,1126,1128,27
41499,2362780,2362780,59
