item_id,min_price,median,quantity
94536,1000,1000,42
137188,41366,55803,145
129021,48600,75000,213
139270,39985,65000,108
139339,29700,59615,160
139362,30767,65000,142
168822,1768,3998,35673
139437,24441,48350,168
139310,45995,46050,270
179315,7,7,45336
187704,7,7,39735
82441,81,125,3693
129017,40070,75000,167
139338,41629,55000,110
129018,43998,65000,126
139358,44302,44345,191
152576,5,99,5339828
191945,4899,4899,6937
20870,110,316,55
20874,70,70,111
190330,882,896,27268
20860,31,31,813
20859,32,32,854
200048,135000,135000,91
193053,68,9999,97878
197747,30,44,243281
200944,784,1150,173
153437,9,9,167
132233,22,237,846
49908,699,895,654
179293,19058,19649,25
176811,35,47,247
43647,94,121,861
133579,7916,7916,18
173760,699,700,329
4599,7,9,165
76083,195,300,592
193410,500,597,37
76587,26217,26217,17
49632,13795,13795,435
200113,30295,44999,33736
184097,6298,6400,210
93707,99994,99995,11
194124,914,927,165438
58091,99,275,201
192654,200,200,76
175788,15,19,89594
173057,16,8019,108263
25719,760,2075,35951
108305,2999,3399,1130
158811,44999,44999,10
200044,682,770,667
36925,380,475,535
144329,400,775,351
202071,41,41,11922
35563,5,100,961
4405,446,446,217
154899,7,7,47942
201205,66,67,47
191520,6598,7998,362
172054,7,188,74534
202065,400,500,496
155635,34,34,745
2679,6,13,1733
31888,999900,999900,4
158771,33,34,175
191468,990,1799,128312
200012,241259,246000,625
34440,105,105,244
173058,3184,3429,28827
59230,43,44,1405
172937,844,1820,5696
201404,31700,77777,16053
177062,997,1000,2272
21885,12555,15300,425
192659,197,197,24
74247,50,345,322766
6888,1,5,590
191319,975,6596,6203
58261,20,1325,401
191397,375,585,411
14048,59,60,23898
19441,1764,5007,19268
7068,14,108,15192
12037,4,99,83435
39354,1,1,333883
193940,54000,55970,1116
202070,44,44,47571
193938,53096,54096,946
198082,2500,3073,581
171370,30,100,1243
192627,68,79,1100
140189,146,149,116
162515,18,50,3809
127037,50,50,4376
62659,86,124,322
62677,99,99,94
