item_id,min_price,median,quantity
38961,100,100,77
60485,23,23,2928
41805,3575,5069,1419
172053,7,7,63539
191349,1100,2300,850
186017,3149,3279,2707
4361,42,120000,68
193217,11856,14974,270764
38797,28,28,117
5465,5,2500,15061
192901,1800,1898,391
15993,793,795,118
109125,85,500,39643
21589,100,500,46
77589,92,198,808
192657,164,164,559
3357,650,1075,14714
158849,1700,1700,16
4605,142,7500,166
2313,40,78,143
169701,699,2000,102828
7069,1845,3196,3966
151565,760,4500,41743
31901,300,448,55
37921,140,5000,7662
23737,34,34,517
173161,4300,34500,501
39317,99,100,16
168589,799,1575,21173
2677,200,746,17706
158861,198,222,47
109133,87,600,13749
201413,1119,1119,404
193253,1638,1663,50849
192845,202,685,50394
55981,15000,24483,9
191353,1200,4731,2948
194573,850,1503,177
191329,74497,76499,4053
25421,32,85,249
124105,800,2550,9652
38557,227,8000,5773
103797,100,500,98
152513,175,409,162884
2453,50,602,16565
205417,18,21,266
20545,199,200,996
198317,6555,9400,1820
176877,150,150,7
111673,50,57,7682
22445,175,291,110756
6261,52,97,2855
40025,5000,5000,22
76085,400,5999,447
34053,299,7500,3810
37145,25099,90002,25
23441,495,34500,1170
192969,98,255,784
74249,3,17,836624
27425,85,7500,3396
79101,400,8204,21101
3173,5,2500,6351
32905,7,125,884
187701,1398,4499,50755
128849,2311,7000,146
197765,343,549,34712
38425,1716,1960,5218
43121,1485,1485,1584
200057,61800,64999,2134
192869,5742,7898,3769
173173,600,695,2541
152541,45,149,65547
74721,85,202,39
52329,1550,3206,22056
3401,15,20,94
193369,958,1000,58681
158865,140,140,284
108329,100,200,1456
169673,123,672,764
192625,65,70,3096
201405,14990,20000,48803
109129,85,500,43779
31889,35000,38000,5
117441,6451,6452,137
197793,700,995,66931
23425,299,5668,8187
197749,31,75,23389
187933,45991,49900,217
45789,4056,6500,239
172921,100,196,94
44601,9,9,264
52325,1382,1944,57297
194805,6500,7714,517
200001,500,500,192
197741,7,15,1214421
113289,554,1190,1645
81201,70,70,69
198301,1000000,4900000,13
11393,25,34,31
190321,8410,9197,139003
28101,1860,1920,322
139437,31073,51018,261
200113,18900,24949,52387
178545,20,20,507
3685,2,350,8659
190329,4900,5320,101103
32229,75,255,5254
204829,9385,9385,108
192833,244,270,12697
171833,748,995,29348
194969,139,199,229094
172413,70,90,142
191325,751,1725,1134
153713,250,251,259
176853,76,76,562
171829,250,1347,36880
54849,2490,2900,18761
194569,9098,9984,2299
159825,544,544,3832
74841,34,1400,51997
81413,13,13,3394
155601,38,120000,1104
152509,45,775,14418
200569,3130,4736,468
109145,555,4499,1240
193213,34,599,437657
111669,39,139,5123
23793,1699,1785,10260
60405,25,25,146
117473,2743,7500,67
52745,50,100,32
52181,1200,3375,863
40129,10099,11999,52
191465,484,989,472768
104105,998,1324,458
155909,500000,500000,19
152505,88,200,128783
785,100,1250,20537
129289,77700,94400,981
199977,697,697,397
67385,500,500000000,60
172233,449,665,1151
124117,4,650,104268
204837,1500,1702,53
204701,27500,40000,775
192925,59083,59083,3361
85569,272,20000,218
24189,9999,11111,20
191333,2500,3899,1096
193053,40,9999,94024
192841,299,397,32058
2681,7,25,277
59493,14506,16506,7
192865,1205,1205,12739
5469,25,2500,1790
23785,5200,5300,836
25437,63,63,51
20881,100,200,113
40125,5442,5442,39
74833,69,500,1994
82441,115,6969,19252
79289,500000,617500,9
43369,8500,9000,257
111589,28,42,9629
200777,738,738,159
21213,45,10000,12618
198229,4000,4000,298
201421,6300,11998,6233
192837,392,437,6364
74653,95,7026,793
86069,90,6750,330
5637,901,5000,1720
200581,198,2000,816
160053,1448,1449,319
38561,900,2249,487
136857,50059,50059,9
184393,112100,112100,23
128841,200,299,193
172061,57,57,903
192853,1100,1134,4113
153441,85,100,186
133577,53,53,499
4601,15,15,1012
136825,46482,59859,236
29453,40,48,236
80433,3000,4263,2693
170173,39900,44063,105
76565,272,272,24
81405,23,410,404
198201,4405,4406,196
52185,900,1140,113115
108977,100,295,358
6889,155,9889,7297
192661,180,196,109
34057,199,747,256587
200509,3,100,250198
2589,1,38,1586735
203865,7000,7000,682
161373,7500,7500,798
136549,675000,675000,5
18633,17,22,279
23333,88,100000,16
200005,1520,1520,711
154897,4,7,16065
205869,3290,3300,49
129017,44580,75000,194
199941,523,525,295
182121,376,395,45
192673,160,1911,244
198305,550,682,30
162113,999999998,999999998,1
42253,100,150,4483
4265,40,60,169
36917,199,800,2219
152577,80,82,329791
44953,4338,7500,68
5117,19499,19999,18
