item_id,min_price,median,quantity
152503,1300,1500,295
194015,6000,20000,874
193215,50,53,1424919
111667,20,5555,1512
44739,350,350,255
147775,9500,9800,168
20679,277,277,963
142335,2,89,31374
168663,740,740,7713
52195,2500,3500,412
154883,39,70,1378
19699,1074,200075,4453
168651,16242,23504,776
57099,500,11212,133
118391,89,111,949
173163,4975,5468,436
43007,200,400,6362
2519,249900,500000,4
97619,367,367,2162
44279,24500,25898,22
74719,395,395,273
76695,200,1240,37
172451,25,99,563
168215,622,689,2532
192747,66,67,430
189151,489,4497,10148
193931,1451,1455,2418
160711,93,93,2570
39339,2827,2827,950
52099,3149,3149,31
179315,7,7,45001
198195,63000,72000,415
154899,5,7,47531
76535,450,450,23
25699,375,600,16413
130179,1000,1290,291
39219,23599,23599,18
197743,1280,1355,18977
204311,420,496,147
191379,1200,1200,3444
199999,500,500,265
14343,45,200,111450
63251,900,1010,320
52979,400,600,3333
198491,142,43462,1493
38851,80949,96813,22
63127,1745,5750,1242
118015,14695,14883,64
192975,99,400,699
154891,13,13,1394
194799,13498,59999,1145
192843,753,891,1856
190531,12589,12685,1072
158771,33,34,164
35627,1950,1950,4227
21747,1634,2749,1392
198423,345,397,17887
33867,1700,5273730,26
38775,40,110,38
127835,499,550,594
197747,25,51,209632
62519,42,42,45
137191,45599,56721,172
137239,28091,65000,86
83763,18850,18855,124
154123,350,370,211
188811,1900,1900,25
172935,19,110,67521
52147,10099,10099,7
118007,95,516,2628
194071,3800,4000,274
38785,377,421,26
193925,539,554,210843
154129,350,353,347
192977,50,50,7260
139437,24443,50242,136
199945,500,1098,250
104105,1500,4654,343
128837,50,99,92
154885,55,99,1654
163897,500000,500000,6
137249,19993,59900,122
192905,500,1313,853
34757,358,402,32
191521,4656,4901,4205
194573,1086,1088,227
151721,350,1259,1366
200801,2100,2100,56
154165,1,4,881345
34113,14000,43305,396
197745,159,188,274829
23737,90,100,325
177061,150,400,3804
85569,240,250,80
21213,5,10023,11931
151565,820,865,32507
52177,1000,1866,839
97621,469,9100,728
199969,2500,3700,227
33185,99896,99896,27
154125,350,354,153
22457,13500,14500,12710
19305,2,10,818
129017,40072,59526,145
109625,40,43,1155
45789,1200,6500,123
193937,54998,54999,577
14529,25,70,1853
192705,2198,2198,49
67277,227,227,203
8545,9,650,3143
168449,15766,15780,130
38869,3059,3059,15
172370,165,7574,289
11754,75,575,20861
124442,1000,2250,66163
10514,100,500000,608
187850,75000,2015351,11
172042,100,300,1605
191466,1349,1932,23934
191326,17899,19190,279
109142,15,250,136345
38822,24,124,74
197778,89,90,90400
62778,15,2100,34910
38782,418,418,318
39354,1,1,361782
4234,520,640,15201
40042,100,268,268
173038,3,3,579
153714,250,257,443
202070,40,44,47568
