item_id,min_price,median,quantity
71872,27074,27074,10
12208,2,99,23450
190312,10100,15500,13907
5784,33,402,2746
23976,59811,99811,14
191464,675,1569,79020
191460,200,224,33943
43696,322,322,121
201312,500,501,292
192840,270,1000,3955
34052,184,1744,232790
158188,374,400,14855
72120,125,160,205240
192948,45555,46900,5312
159140,119,119,53
193244,15514,15817,6996
113588,390,443,27309
192860,309,370,1538
159792,979,4762,94
173040,15,17,384
173160,3318,4900,1786
20860,31,360,1260
171352,970,1666,833
85504,547,547,55
38888,9729,1492099,10
34664,279,340,2121
193896,7000,7000,281
1696,14999,14999,7
171828,87,412,161509
155636,35,35,160
200036,1500,1500,927
62276,245,245,138
190320,1275,1400,184190
191472,3697,4600,47326
22644,30,30,5304
43012,190,1499,3020
199344,1445,1835,6608
72104,32398,37098,6388
161344,14000,42024,7999
199948,500,502,272
174348,2129,2129,190
76088,300,589,729
76700,2525,2525,246
173076,31540,33200,134
43464,179,179,148
79868,48900,49999,1148
52192,2328,4486,2016
190316,8500,11000,136352
201420,250,1297,44741
132752,10,40,160
199956,500,501,598
200652,6000000,6499700,116
124104,388,1500,57099
152576,4,33,5987884
2592,9,10,202608
7068,4,100,17890
76524,1309,1309,46
192844,90,93,6096
81408,114,118,88
22452,230,258,6091
191520,8969,8974,327
3928,36,200,4279
32388,5070,6086,32389
192952,35517,39532,3879
52752,788,855,50
72092,305,307,94532
49084,2822,3883,578
200860,1150,1250,4252
45200,150,289,236
191940,9070,9075,15647
129100,33,39,7276
191372,146,173,1433
2840,175,400,69890
41808,8,8,11614
23572,150,176,2396
190388,500,5000,1693
192636,56,59,34597
1468,2,99,64047
192900,5099,9900,59
138488,1137,3495,6315
193360,11500,14793,1339
158380,1890,6999,672
158792,50000,61000,7
108328,56,170,2395
201468,500000,500008,23
21072,79,27575,6932
115504,34,34,18425
178552,200,222,51
198188,1789,1790,13041
42780,40,90,178082
152640,4500,9999,1111
9308,29,47,900
192856,150,7031,891
74728,1519,3790,45
112272,12799,13061,27
104316,19499,40098,1003
128304,177,197,36717
1288,74,500,22818
2836,9,9,74129
192620,61,61,668
35952,8,3560,583
133940,702,702,1248
28464,1100,2295,3
142336,20,70,2063
194812,3861,9999,1709
190328,330,390,285624
38912,138,350,62
198200,18999,18999,2609
201400,200,200,43861
74844,194,2200,28016
198496,7900,7900,328
37700,125,850,8447
94288,75,100,826444
28284,2400,4500,15
200040,9300,9300,940
133576,155,155,4579
37704,400,800,7625
38852,14,21,204
71824,66344,66344,30
187700,1400,1794,34245
22832,50,55,770
1180,48,99,149
194800,6070,6365,3245
197780,199,200,62769
117452,199,7826,125
117472,1941,2194,24
191328,3187,3488,29347
194856,2941,4411,609
194968,87,95,456766
2996,18,20,52260
109140,15,21,20060
10620,175,400,182569
24508,12,12,1386
108336,95,100,1116
34068,96,1287,20614
187704,12,75,66964
76132,8500,10073,662
192932,46994,46995,3180
108996,13,1000,139482
13760,489,489,4430
194824,30,40,688
36784,17100,17500,414
3824,1500,1525,563
45196,40,83,434
82328,469,4069,223
191400,3400,3436,299
192868,500,593,25287
192924,3500,8498,297
181468,7095,7530,7833
200768,939,959,237
128744,50000,50000,9
23528,151,63318,202
24032,1588,1588,57
197784,165,192,43836
201404,27000,29900,14207
191352,262,700,543
192960,30000,30448,38
19272,8908,9000,42
190324,23680,26283,57415
191256,419,442,1471
197848,361,361,349
191364,143,145,8568
62780,43,17998,1246
21884,27265,57505,14936
136852,30000,50000,209
200944,196,500,286
193256,8399,9114,14938
173072,38000,43300,102
152560,195,90000,1025
23448,10300,10900,2477
198268,5500,6399,302
111672,34,34,6505
109156,616,635,579
191468,1592,1737,255705
129288,1200,1200,786
2880,2,4,4562
191476,740,741,113609
74644,95,100,166
200056,690338,727387,177
58480,38500,38500,2222
116276,89,220,408
40536,24,25,2326
193216,14999,24806,5391
184308,325,398,2532
175788,65,7475,735575
192628,63,63,168
139036,297,6598,379
33460,9,30,123
143588,72400,75000,154
194736,9099,9900,586
193368,400,436,2604
191396,86,200,10202
193956,141,3900,1955
191348,1574,2100,797
163548,792,792,39
198504,2555,3274,651
35948,21,1008,898
192724,19095,20098,25
171428,3203,3619,41356
40068,2099,9999,59
80592,350,500,40
52780,9800,9802,81
139312,39572,39678,165
153608,189898,189948,6
23848,50000,75000,28
198196,38997,38998,2610
22324,50004,50004,66
138292,25,26,448
109124,120,145,16767
11184,98,99,391
89112,793,1548,26864
163208,500,599,49
39220,23,23,186
38940,12000,48209,21
158864,145,180,93
172232,41,3340,970892
3728,1500,3500,114
52720,298,18000,6874
128540,200,451,141
153476,290,325,250
173032,7,7,27288
137288,60896,75000,165
113264,20,95,29731
194012,1800,1800,3620
173060,75,109,4989
74840,1596,5055,4370
192872,3,5,265829
38872,39975,67276,57
12184,10,2034,19308
23112,88,177,4780
159868,5000,5000,57
152544,65,69,15558
3388,2555,2555,189
109076,314,315,9948
44264,270000,287099,12
171276,7125,8025,5851
152508,75,299,179397
191376,197,400,2287
7676,4400,4400,733
168828,23096,39900,24224
124440,315,317,48729
25456,2999,3099,80
200028,40198,40198,561
200780,1149,1149,138
123956,5499,6000,306
42996,479,479,46
153036,38985,38997,133
198416,4389,4479,10337
191340,2970,3195,2762
24276,67508,67508,28
200772,2998,3330,164
43852,50,58,838
172092,75,107,576754
38820,4619,499998,6
200572,1000,2999,1003
200820,1277,1295,237
200224,48000,54198,2378
3404,750,1100,1585
192608,63,63,620
43104,1100,3744,7946
166344,140,999,3016
19300,100,398,5520
24368,2085,2185,1119
39360,3011,300000,20
36912,724,724,143558
38796,194,238,27
2684,50,64,115
38932,3997,3998,24
38812,19,19,56
4232,500,845,6732
172408,300,375,1845
194852,2401,2474,25753
158872,600,600,16
3356,509,5011,7409
30812,33,34,91
152876,345,9900,37539
191384,96,247,6317
200016,99900,108900,205
201820,581,581,118
22528,28,100,7438
40216,1284,5424,34
153512,980,5000,102
38960,75,300,186
172052,6,107,33036
173204,155,500,161121
192964,33332,35597,1719
129020,44595,65000,91
179372,250,250,32
38896,11617,12418,57
171840,5,95,89386
38780,75,75,50
40032,2098,2098,18
124120,6,6,47256
39516,600,700,250
33236,10,1125,1111
112280,19999,20000,34
200024,524,549,1774
40152,29598,29598,52
127848,4000,4500,228
112288,490,500,52
192904,400,500,234
3864,825,2375,1613
12808,6997,8000,2084
33632,132,232,117
192968,50,50,8256
177028,244,244,91
132216,200000,200000,4
52180,4599,4599,3475
76096,1024,1597,132
74648,1900,29942,643
109628,239,239,1005
127004,225,1021,8157
192672,168,168,260
36904,190,225,14316
198620,3800,7054,1018
