item_id,min_price,median,quantity
24511,14,14,220
124107,10,109,18593
192635,50,100061,3685
189543,30000,31923,8679
35627,5071,5811,3279
171263,50,50,890
151567,29,90,111347
20859,36,41,532
19931,39998,40001,723
152543,70,141,9499
38871,89852,166667,214
19299,5,30,667
179315,7,99,73934
7911,1800,2536,10868
38819,500,5470,19
158327,480,480,145
23095,99,239,126
76667,500,1800,19
723,15,89,2783
203411,14500,15090,1895
38799,43,43,205
76891,6798,6799,18
7079,40,1500,17420
52327,1200,2075,17054
74655,5020,5020,193
20527,999,1667,598
128499,890,18700,658
111651,70,2500,1296
192663,778,789,32
191387,6000,7495,953
23783,2950,2950,4399
194575,5361,5800,4154
197755,285,363,149966
192715,220,345,109
38999,17000,17001,36
194571,4400,4749,856
192615,62,63,69508
43535,4595,5499,317
106867,50,56,261
82451,100,100,75
40079,900,900,158
154899,7,7,30341
193243,3000,3199,36442
159847,500,500,13
205699,179,179,69
7967,781,49571,225
40051,7958,7958,3
4599,2,5000,541
142103,100000,155000,90
111663,24,999,4349
40195,581,981,3653
29451,48,1507,2318
19943,21000,21000,220
4235,12222,25000,4363
3371,1,1,31426
151387,30000,30000,21
201403,3830,10000,51428
172451,1,5,401
81415,80,99,193
192847,165,201,11518
191471,1942,2158,191632
28595,1231,1231,73
31887,1883,1883,56
19183,1,99,20885
74847,1000,5048,10039
194799,17000,18700,420
171439,88,100,1148
25451,40,40,480
43127,3884,6598,953
72235,38,66,20130
204859,100,100,74688
37091,12,75,164
198403,855,906,13868
204235,33,42,1393
10939,188,309,39807
192871,15572,39984,8654
25719,570,1900,68146
199967,11781,14299,94
202071,40,41,4570
124103,419,1540,55669
197855,185,200,1475
4339,34,45,37706
159959,75,110,21169
183955,888,888,2153
27635,85,85,44
22827,2200,4248,186
155635,35,35,214
127759,189,250,6567
79011,60,92,3983
76651,500,1000,9
138875,20,41,547
200039,16065,16066,3778
197787,3800,4100,14485
192835,697,715,22529
190311,415,500,109458
199999,500,500,246
33567,90,95,1726
174351,199,1386,46
35951,25,40,221
9335,36,37,154
12803,3500,5212,4613
179295,16100,24000,116
13459,15069,30606,64
153703,350,400,2187
2447,171,300,20514
193211,266,267,2228901
109627,89,9900,1080
189143,228,299,14347
132183,287,287,86
197747,45,62,498226
193251,297,380,487475
25895,49800,49800,11
191335,18300,22000,5684
137239,49375,65000,145
76879,10700,10901,55
52755,100,9755,44
137191,54800,65000,188
128979,20000,80000,14
109599,9699,11999,210
172059,20,24,5338
173035,7,9,17327
38851,63647,114962,16
19699,858,35095,4405
43123,3034,5000,513
