item_id,min_price,median,quantity
168586,1000,1835,23825
34330,175,200,801
128542,12800,12800,139
171350,50,90,356
17202,25,98,18168286
154898,7,75,12913
173202,6,20,2493710
198082,2399,3399,232
139438,87097,100000,185
192614,87,97,760
168190,700,700,1339
198422,92,138,112118
22642,950,1077,65
118006,12,26,580
31898,400,497,258
151566,22,333,228363
124442,1150,1160,18955
179314,7,99,51416
191950,3734,3967,3628
193378,14450,35099,399
207702,17000,20299,9353
110626,330,330,116
160330,4206968,4206969,38
41814,857,1999,3938
72238,495,1243,30729
197790,517,1277,14220
102542,75,89,1170
27682,10,25,3271
129158,4,55,3482
128650,2,469,12910
19222,48,317,127
33042,115,116,389
163782,323,621,660
192902,5800,7000,393
53010,224,321,33059
15410,3204,20071,4639
173874,130,130,352
38706,97,97,12
52182,1500,10000,11154
4306,7,14,174196
198162,4200,5799,34080
193254,6669,8423,86183
30814,540,741,14
154990,18900,24100,842
173034,47,80,12613
168662,997,2555,15634
3674,28,29,37
167862,1199,4499,5005
204730,223,223,390
17194,1,1,218471
32226,177,387,81
192978,300,4500,8637
172054,7,7,47024
414,4,45,636
191466,537,1091,286307
8170,427,490,17783
1210,308,299900,6898
191506,95,3900,1467
30810,7,804,332770
38930,109,111,115
40042,10,10,55
200786,1989,1989,58
46378,199,9999,364
104126,4397,8950,358
40166,750,750,88
199998,576,633,1049
35954,73,73,193
193210,40,60,2738416
138486,900,1796,13832
201406,25910,25919,52154
109142,30,213,41098
7974,100,120,8298
137238,40885,41097,315
68198,29,999900,1756
205470,69,250000,513
11370,1573,3975,63544
153646,1200,11100,16
192974,40,76,1965
21558,255,255,353
132526,2800,2800,15
109138,30,70,24412
199942,500,525,184
81194,8,9,599
12238,100,389,99
193214,40,56,1524151
44482,8,7000,6380
9262,30,2900,4806
53050,40,2508,1359
2798,74,510,122
4338,10,40,171384
200938,10692,10900,1639
192554,764,1601,254
10918,561,561,38
194690,947,950,482
159826,307,308,49
197762,140,322,10161
167738,61,100,87749
33874,500,586,255
33462,4,1207,195
191338,21000,29531,551
193258,233,402,68520
200074,2799,3994,38089
136826,58096,96892,197
155814,300,500,120
7286,495,5511,1643
52214,14539,14541,40
192646,145,159,2360
76526,125,212,121
27934,25,25,10
36910,8800,27399,15282
192622,65,773,491
40078,1500,1500,115
8766,3,3,378
123918,2154,2250,52999
202070,30,44,6305
52074,649,649,8
192658,120,183,16581
37702,580,632,11578
154722,4,102,305886
175886,3,5,16752
22790,123,317,12978
38934,55,59,73
81406,12,12,414
23446,731,848,7430
6662,1998,2100,23314
199990,521,539,67
183950,950,999,874
76698,100,100,30
155598,34,34,91
63122,48,48,1336
170554,809,1500,24221
154886,19,999,756
36926,335,700,2040
62782,21,1545,61424
76090,685,5000,552
77546,6088,6089,240
153662,600,25582,259
24478,25,570,2721
2862,1,1,1683
23426,58900,59955,291
19698,2199,30068,7696
52178,1600,12086,12890
7070,19,42,8578
22446,89,200,78837
108978,2056,3256,95
111662,13,18800,341
193050,18,27,1160151
7078,30,72,38793
38426,75,125,2712
199994,510,516,137
193958,421,1000,2150
13466,1115,1199,2227
111458,197,197,3134
201466,51,48051,14415
187842,5000,5000,88
193242,49969,72099,482
3826,1011,2111,339
35562,1100,7500,39619
178786,55,80,11087
192626,5,8353,1226
34054,20,102,1057757
4606,1,1,74
200006,24999,38000,85
193930,932,949,39549
194574,4700,4700,69
190450,16598,20000,7143
191330,1100,10000,1155
192894,30,70,5631
163082,25,275,1731
169674,400,999,1830
198186,1115,1821,5138
200002,534,534,171
192838,159,171,16838
32902,1,158267,10743
27658,100,999,232
76094,5,8,845
118414,3251,9997,3147
20878,61,61,134
198174,290,295,30
132218,1200,6500,24
34722,30,2016,3069
158778,119,119,35
203414,79999,95798,622
192970,8955,8975,937
175970,100,117,20966
21546,19800,19802,1139
200574,2975,2975,13
38810,11,12,116
2682,4,5,315
197742,90,115,69192
191378,497,536,17058
67230,1,10,229
6358,500,2999,21388
32718,59997,99900,1292
27854,3,3300,2402
172058,34,65,13634
43646,75,107,964
12810,5372,50209,8141
22710,200,264,1260
153442,570,1200,142
31670,100,2500,2466
187702,17,18800,41689
76678,100,100,14
154882,13,113,3970
200106,190,197,45
168302,73,699,9621
2838,9,77,19224
152550,392,9849902,902
194570,3787,3900,150
191394,1500,150099,4739
21882,32,100,3004
74650,500,1999,531
198258,198251,198251,177
153050,4,100,172655
31882,297,300,63
190326,2300,2841,68556
163154,999900,999900,1
174350,124,130,1388
2290,7,8,337
130178,872,900,622
193262,405,9629,223590
3182,16990,39920,13154
168654,17094,17194,884
21886,6900,7372,6237
21114,1,1,360
74842,253,2500,12158
20526,149,149,11
189542,7499,10099,24376
62658,550,999,749
157842,38,38,13
20882,61,61,117
193238,19700,35319,4007
10922,1500,1500,20
194846,567,734,37757
111674,100,182,7763
201422,22089,22800,5923
194578,7753,7753,1924
136638,633,699,274
24030,10436,10436,6
112278,1322,1323,68
179026,2500,2500,6
33470,18,45,50500
129286,9601,9601,38
60486,121,140,2823
