item_id,min_price,median,quantity
53038,1005,5224,18282
90043,10000,13760,9
191945,3530,3531,1135
172232,93,949,1204406
172231,40,225,1110055
79010,44,64,8833
109128,134,300,119707
192625,70,70,986
192647,182,182,193
201401,4599,6599,1192
1205,1,1,112
200615,700,800,535
27855,3,99,1300
124441,600,974,81237
62782,25,1213,81211
56033,290,800,114
43851,10,10,189
171264,41,60,285
124112,34,100,8801
20859,5,41,914
124109,190,5570,13696
191466,387,1793,177881
108341,50,130,3326
6529,98,98,777
191461,18,29,2285693
24246,228,247,26972
43108,396,1123,8880
187712,4,4,131
62779,9,28,4240
192848,199,608,34872
177025,1900,4800000,16
132192,263,263,39
74838,200,285,885
187702,12,199900,52501
5051,1575,99999,600
191368,11700,333174,1901
43852,50,50,1515
193217,315,497,422395
52326,2364,4524,52691
152509,150,498,229345
132234,270,272,68
190331,30899,31076,36748
158378,20,24,61872
190330,3104,3819,103068
193252,133,9999,197554
152511,100,495,165416
177026,1500,1500,10
197745,497,498,616296
188671,198,4800009,250
152508,150,499,149315
192870,5048,6450,8714
193931,1450,2099,57428
111595,199,220,2057
124440,200,400,14772
132199,295,295,260
172052,6,7,87284
200018,62199,62479,2536
111665,14,26,772
115504,95,499,18128
31912,290,300,44
111656,19,45,609
202070,44,44,20850
132183,287,287,85
33454,4,5,1027
190314,9093,14258,28657
67404,175,7888,571
35953,8,8,974
111651,19,37,456
192617,105,449,665
197755,309,338,48715
9172,9900,9900,1788
190321,9611,18999,131033
63127,3897,75000,1611
152812,19845,22099,1185
199983,500,500,195
111670,200,354,7184
109138,25,48,25858
63275,20,40,330
193222,6435,15000,8928
190327,16092,18000,76807
62786,217,492,3113
67335,11853,15072,1687
67348,2975,2975,23
68047,599,648,36
17406,1,99,527
17404,1,100001,422
189542,6600,10599,1679
12804,27,48,4261
179315,7,7,46657
162515,40,555,9936
172054,6,7,45416
153668,375,375,130
192867,424,435,17109
192636,59,59,8921
199189,298,380,34
193255,2203,7099,194871
152543,100,306,22715
193253,1386,4099,324695
177660,9,19,819
191499,7500,9725,372
109133,155,466,2419
128499,43,171,843
193223,6364,9500,192909
198256,648,648,164
43501,290,500,1542
153661,799,889,134
193251,759,1111,189491
197744,360,481,151801
191359,18500,18500,16227
193224,26447,31612,84705
193216,645,1449,14685
193218,1279,1519,118436
