item_id,min_price,median,quantity
155629,99,99,569
199992,520,550,637
72234,100,100,29682
14256,5800,10000,48302
52721,225,2500,19357
58256,10,92,340
200074,3748,3990,29659
201205,1100,4098,11
199948,500,500,255
204460,2190,2296,279166
74247,20,100,22440
179315,7,7,35258
152867,3638,3829,8
199945,500,500,157
192876,499,900,3771
193211,190,416,872825
158760,220,225,45
198186,1000,1499,717
199956,400,508,596
12808,8343,20028,45355
173034,49,19900,13584
23787,77721,77721,287
108354,2040,19900,242
192553,799,2550,347
41814,776,13500,1162
4304,1040,1511,22516
818,280,450,3452
198188,922,1404,3871
194576,4776,7950,176
197747,18,44,1205403
180055,500,950,469
27438,50,1500,11706
204825,2500,2500,101
168662,1172,1175,14311
190395,40,121,64318
1179,9,16,215
152543,104,567,9578
194826,4057,4057,5945
172231,10,24,79227
194784,99,99,2607
108333,200,19900,703
4291,6,55,6712
4389,1995,1995,676
4371,680,1000,407
171315,2738,5585,17873
72988,25,2024,33597
4338,4,8,585178
27682,22,63,5435
194570,5298,19900,372
183951,600,600,983
172935,45,84,6272
152547,400,720,1619
109148,825,925,575
124118,25,237,12758
194754,2000,2200,1074
34736,200,1309,1789
192848,194,206,4250
138967,2,25,1123
173036,600,4923,5859
111670,50,80,3317
152577,49,62,993504
783,693,9900,3404
192852,600,600,883
3385,31,42,617
109628,200,19900,533
6530,1,1,4292
109144,24,333,13944
173059,120,183,60336
158859,115,115,315
198183,45,100,1654
74866,100,500,11353
201325,150000,160000,7461
111663,28,4500,3492
109627,25,174,874
7075,33,47,32074
2838,40,80,131549
153635,3,6,196811
15407,1249,1489,18461
129034,11799,11900,5827
71998,500,2425,13626
198257,429,940,1048
6308,2,75,4317
198412,2315,2315,7642
25649,200,393,1191
197749,10,15,132651
27425,65,2043,7776
11370,3520,3556,32887
52177,2090,12568,6149
152509,101,200,48407
62784,5,14,2486
4399,99,99,33487
159468,260,9979,198
36904,205,795,2934
24477,5,33,39087
163782,300,19900,465
197745,48,100,4511916
160398,43,46,11547
169138,382,482,295
22710,194,200,556
41810,299,304,6700
6289,2,100,16994
43007,90,100,3878
191461,63,89,1362254
21024,299,19900,685
108359,5821,19900,419
192661,173,173,74
201045,300,500,131
153050,9,99,115894
197754,15,20,1297359
43115,1249,1792,2179
169145,75,91,3452
192619,60,96,257
43121,1084,2284,2337
127837,1799,120055,418
43123,1969,3969,897
201417,2716,2800,45
162677,9499,9499,9
201416,5445,5500,71
169130,43,49,840
175056,4669,4670,75
171289,500,500,13043
163569,2,5,133514
43127,2291,4891,650
201419,5499,5499,59
198202,2212,19900,243
201413,5200,29026,54
23676,15,9900,1597
192628,63,63,142
169132,45,49,2919
21840,276,279,6460
39970,514,1850,4497
192635,61,219900,3357
15992,198,199,22753
45198,2015,3648,71
192627,64,64,851
199052,19900,19900,57
38682,12,19,3583
192715,166,166,56
52720,400,7500,2358
201415,6500,7500,148
192653,182,182,47
192705,2470,2797,34
197741,198,720,119812
109693,50,799,78202
201398,4000,5000,146
21153,1200,7500,1928
197752,123,128,20167
45194,100,144,136
15412,3396,4400,6919
19702,990,10584,4600
201820,5049,5399,93
4341,14,18,7509
19706,300,20098,2163
41800,11000,30000,1702
45196,213,413,43
111245,196,700,21333
36908,167,210,1709
25431,4000,4500,15
80431,1298,1400,331
160399,90,99,10206
52328,1500,2000,8569
34057,218,2985,92739
198395,215,779,5101
109585,500,4500,2056
8838,1101,2768,11331
4599,4,4050,545
191383,12650,13200,74770
35623,2000,4500,1860
168303,3,34,32736
168583,850,3470,10175
2677,475,7500,18848
74859,200,300,5768
97546,589,19900,418
71841,84900,84900,9
74845,1697,19900,697
192840,214,250,3196
7079,98,3300,14572
192859,690,870,1982
111671,292,300,7434
12204,57,4500,3800
112180,9000,9518,428
197751,73,100,7492
169675,398,999,1220
20676,117,217,113
172056,82,98,6497
43124,3905,14400,1258
27437,353,7500,4809
198191,2074,2087,6492
23425,300,1000,54298
