item_id,min_price,median,quantity
194787,1595,2300,187
109219,74,90,1518
2251,37,1800,4610
190395,66,72,40143
20879,65,65,60
123919,100,197,900528
199219,1700,1974,935
43467,3,3,137
108327,110,152,2969
192615,50,63,48384
41119,3,3,2019
192971,45,50,800
187703,1985,5987,94916
192635,50,61,720
3859,723,728,5153
6359,322,4522,2173
78883,17044,24200,674
13363,500,500,7
14227,5556,6750,6344
12811,26999,26999,1959
198175,100,25075,112
197787,194,199,32060
192671,200,200,4
111603,175,190,2409
192967,17970,17985,3297
34055,52,176,719290
38867,97,97,393
198395,70,75,2256
181247,2000099,2000099,73
191323,1795,2495,803
2683,5,10,327
194823,1520,2600,22880
152631,5,29,16677
184343,6064637,6064637,14
189543,31500,33579,4366
159,1,5,8282
52979,100,5003,6665
191495,21796,21915,14369
168583,970,1214,18089
154899,6,7,24404
204311,200,274,30
187707,5223,33000,578
168959,14983,14984,58
193255,1100,2500,382588
190331,5323,5586,97845
190311,315,321,222437
201399,376,10511,8377
62663,1900,1999,222
17011,24,38,8805
139503,111,175,214
198431,1900,1900,293
180347,60065,60065,2
6471,100,9898,1630
42459,4269,5087,951
22575,590,745,1232
30155,40,45,127
23107,34,5000,4542
200823,500000,500000,49
194123,294,300,116681
192835,400,400,1421
154891,13,13,2126
154123,900,1200,604
169451,1700,1700,2186
23079,90,250,2001
76131,795,7550,1446
81055,6,9,744
190535,44045,44795,5994
27435,24,17200,734
90407,20,70,18873
8831,1300,1389,19354
199935,1999,3999,223
783,150,395,1466
8343,23,47,16940
197783,202,204,32727
29739,110,9999,73071
64395,67500,350059,169
194723,229,429,56
153487,36,55,367
67415,60,976,453
201467,348,348,552
168303,11,18,11353
20527,22,23,10
27503,29,29,136
172055,7,1313,36384
118007,18,11015,829
11291,12,99,14430
193951,33,48036,2707
193251,249,2095,144781
193927,69,70,391298
63127,1699,50073,1647
128315,395062,433300,1465
198195,30009,92599,308
12643,166,167,38
213179,22922,22922,1
109135,98,2540,17091
187699,1599,4900,19392
199971,18890,19200,50
193211,30,55,1034080
177659,247,450,93
113355,400,400,17644
37567,14,14,240
198283,7500,7500,555
60391,4500000,4500000,2
62251,9999,9999,459
12363,29349,31590,2220
22795,2,3,143
52091,400,400,16
191503,45,48,254
190315,80,736,768566
191519,598,1526,5639
76695,125,853,22
52183,1382,6500,20551
