item_id,min_price,median,quantity
193360,309900,2750000,345
199986,4396,5000,203
205413,434380,489800,540
154707,1250,2032,262
72094,2100,9898,3505
199204,169,195,742
102541,75,75,765
74249,6,25,174151
201401,6008,8099,606
187700,2668,2785,3581
191331,1497,1885,780
109184,7,8,369
72163,2600,5600,4869
72238,600,2500,30599
102543,75,75,779
153662,197,7768,537
165016,200,200,769
102542,75,75,778
201325,157499,172000,5828
153614,1048,1935,53
154125,500,590,585
124669,400,448,95953
159792,357,357,12
40116,5657,5657,59
193218,9490,9890,227948
23438,300,500,194
38897,47,49,116
113108,98,99,19
192615,62,63,77021
58269,10,10,185
133592,223,225,20509
193893,95,2007,11052
197745,87,88,479610
34599,8,29974,590
129100,23,23,16271
192636,59,61,3586
43535,9499,10000,167
104108,241,248,438
87885,4595,10000,179
38864,198,198,31
87881,9998,10000,142
80588,8895,10000,109
89868,4500,10000,264
40919,2423,2498,271
104120,1000,10000,108
87883,2399,10000,176
43551,5820,6000,448
43334,9999,11134,244
104105,549,549,978
49084,8499,10000,158
139270,80975,100000,171
104099,2095,10000,205
104122,1843,1999,442
38937,99,99,13
45789,7497,10000,164
202070,63,88,33142
104138,9676,10000,477
153033,99092,145000,200
137293,66050,125000,211
42751,598,10000,134
43366,2999,3000,467
187933,88533,145000,221
104127,2799,10000,147
129022,84796,100000,192
79538,8575,10000,232
45768,5099,10000,147
85221,8830,10000,105
118061,600,10000,110
87888,1358,1499,588
137288,84900,89928,187
104104,8675,8694,837
104126,8090,10000,204
87277,291,366,241
43373,1995,10000,180
167539,5430,5597,321
5504,384,701,2085
3819,1500,1898,2204
11394,11,5000031,108
172232,95,115,51348
172058,19,21,3878
200027,29997,30097,598
11391,31,4890004,131
194970,9000,9146,98540
7911,635,785,6107
74646,450,1999,842
75038,893,999,877
133681,2500,3000,718
194798,4500,9900,1022
87580,350,10000,219
87578,300,10000,249
87577,250,10000,237
141333,3396,3398,76
87579,356,10000,218
193928,325,421,150048
4364,50,50,6956
38303,64,72,359
173162,15098,35000,313
124119,100,2500,5334
187884,139858,145000,175
173160,11500,35000,820
139352,88093,100000,177
151540,99477,145000,318
173161,12499,35000,269
187703,2300,2300,13483
130181,14800,14800,3582
190327,17377,17379,38921
190321,8691,13000,38551
4556,40,40,9
192627,64,199,199
192635,61,50060,1668
158759,2555,2555,3
192628,63,63,194
171272,180,700,698
155601,36,36,360
184202,475,475,211
36809,485,500,16
44776,4075,4075,3
192675,186,186,72
36810,169,169,37
39209,20,30,53
192718,17098,18098,30
138486,1499,3996,7436
169149,75,98,40
197795,29900,37500,1304
115012,198,263300,28
201399,599,2099,6338
192668,281,281,3
191260,2000,60000,412
192910,700,700,95
172902,700,700,88
169130,42,44,149
22451,43442,46800,230
169138,42,42,29
192961,68895,68895,364
49397,51,68,18
6889,499,700,38950
192847,600,660,40483
172053,7,4510,16899
199219,1968,1968,403
80433,199,534,2541
193932,39855,39875,274
12810,6691,9700,13388
204463,422289,450000,2066
138728,89,277,3902
27669,91,99,3684
3173,23,75,9710
77531,841,7500,85
32227,485,12770,3195
199989,1798,1800,658
192623,60,60,154
204614,36599,100000,9
67510,27,27,43
205464,179,179,19
5829,9,15,40
192617,64,64,1131
108340,56,425,1805
201402,170,443,6283
205460,62,62,255
192610,61,61,212
192662,176,576,532
44739,350,350,218
40536,10,10,1037
192715,166,166,45
132231,22,264,593
192631,64,64,601
12808,10000,19600,11476
12184,15,59,2096
19305,3,3,257
201166,195,195,7
191334,1394,2000,10174
172050,746,1500,195
37097,10,12,75
32231,500,5716,7200
199970,187500,190000,46
21557,40,50000,225
21559,34,112,284
198422,38,38,36013
21562,24,31,43
177256,10,10,39
159827,23,25,270
21561,17,1771,56
3731,1500,2700,2281
21595,476,600,15
61979,1750,1783,3464
124102,914,1900,37618
21589,638,815,116
43103,999,1799,463
169145,121,121,70
168645,1,402,10112
21590,314,6050,84
21592,290,292,17
21593,358,358,9
155615,42,49,118
111665,19,400,2923
199993,500,510,284
200010,12200,20000,114
108342,166,200,1246
78883,45000,94900,70
71806,27899,28400,97
158777,50000,75000,4
158811,2510,3310,6
76133,200,538,4024
4406,6047,7025,120
15412,695,1296,9458
112115,2738,2746,72
38967,1289,1290,30
38925,19060,19060,103
12645,14632,14632,9
38865,1176,1178,70
74729,201,201,21
110649,2300,2500,38
38992,860,3073,27
46098,24061,24061,15
110653,4000,5024,45
38998,71197,71198,16
38838,955,1370,247
110654,3100,4100,33
38837,9493,9499,1160
172412,395,400,224
171285,600,1000,2699
192887,16800,17282,513
112299,899,899,90
113355,400,497,156440
112290,673,2981,98
8244,39866,45217,603
17194,40,40,35191
194569,4755,6990,1003
191352,200,366,660
130904,2199,70000,1132
191522,2850,2853,4239
191398,1156,1969,3849
109155,975,1025,159
2842,3200,3245,3810
192863,285,306,4207
2835,5,21,11592
130903,15000,72034,1717
199985,1046,2500,90
35947,9,10,284
137287,76996,125000,151
137274,94998,100000,220
139358,52475,100000,183
139417,88575,100000,236
129028,87500,100000,191
137250,65695,100000,190
137191,70036,100000,145
140630,67885,125000,156
139437,88775,100000,203
170168,5787,8908,272
136826,49575,125000,166
139338,51700,51728,384
184096,14343,55000,197
141898,83070,100000,175
139289,43298,96196,175
64397,765550,2500000,281
166664,10154,100000,53
139436,97376,100000,226
162027,5001,100000,106
137289,99898,99899,404
170173,17573,17673,119
184100,9816,100000,111
190378,7787,100000,146
22850,499,499,106
143588,85453,99900,206
129029,88798,100000,177
190380,11149,100000,110
139339,20975,100000,166
139288,70050,100000,145
172449,79587,79587,734
170165,12944,12944,486
129020,82090,100000,173
139438,49888,100000,196
136825,58592,125000,145
139348,63498,100000,158
137267,79898,100000,189
137239,80880,88800,225
193943,132905,139999,57
139278,80899,82994,317
162029,12377,12381,216
137238,54987,55000,260
137269,82997,88800,233
166583,17797,17800,262
75026,225,300,472
129017,62991,102180,166
162022,12000,12099,212
137188,80050,80087,257
139442,88762,100000,198
188164,90096,100000,223
198192,2224,2329,783
129019,65625,100000,171
2447,500,1600,24513
143750,68497,100000,233
137249,40998,98416,208
129021,63500,125000,155
184097,9941,9941,185
198265,9666,10099,45
4337,45,47,25333
108996,13,614,134381
76076,45,45,987
152547,425,495,5694
62790,23,10000,3234
198197,55700,55776,3161
192860,300,367,5367
192614,63,65,748
192862,295,304,483
192853,268,699,12235
200836,1300,2100,153
90057,100,440000,53
39666,500,18525,327
193384,182,4800000,242
33448,60,200086,705
192726,3190,3190,18
192652,165,165,64
40199,590,703,1236
12644,44,63,4634
198419,100,437,40251
115811,31100,36600,36
194578,3800,3807,4499
127834,53,55,158
127764,555500,925209,26
163077,19,19,33
13851,98,100,625
81409,13,13,308
25708,7400,9900,7136
44314,53,54,130
27682,25,38,8495
114056,80,99,372
5479,590,590,12
27678,19,4500,5460
76137,100,300,4704
8364,73,73,254
182757,2904400,2904400,5
4757,200,200,39
200509,5,64,84882
191320,21566,22034,625
29426,3621,5500,4782
182762,460000,460000,2
182776,2200000,2200000,3
182775,34110515,34110515,1
52144,100,105,7
52130,2000,2000,16
52127,1000,1000,36
153709,4500,4725,155
108304,7999,8000,80
13933,10,10,222
113992,7298,7298,97
192957,45000,48300,123
192934,29878,70943,87
172419,198,201,1410
192918,39600,71198,81
193019,3149,4849,123
172364,390,526,288
192899,1649,1649,5281
160298,8,8,22929
12811,31999,35085,2591
199984,519,525,91
199983,550,750,332
158380,1373,2969,1886
198217,200,227,852
76083,792,800,657
168188,2000,6396,612
172062,378,820,672
192648,175,175,573
132223,269,269,119
193957,275,275,415
43852,50,75,552
44759,60,60,133
3402,100,146,4
33053,200,200,6
158745,115,115,129
53063,75,1186,3675
40097,975,975,243
199937,700,800,27
25456,10,5000,75
199968,6265,6800,247
191322,1163,7500,254
2742,10015,10015,6
192621,66,66,297
192624,70,70,706
132199,295,295,230
201422,9978,15700,11673
36816,286,286,59
52223,898,898,15
52174,33300,33308,5
36817,27,27,22
76632,900,2038,4
39210,275,275,85
39211,20,30,110
39212,25,25,31
154124,425,600,1169
124111,15,39,4038
111656,75,75,591
199952,503,503,211
199951,500,517,243
199950,525,528,256
13466,1454,1760,9236
29425,450,690,7247
132184,20,20,378
192928,52189,52265,229
44758,25,585,240
33629,24,24,5
194864,27263,36000,2616
158740,140,145,110
33546,55,178,35
37705,600,800,6243
81415,174,200,144
132217,271,271,57
191534,147900,159900,173
24245,8059,16500,2628
200013,100099,156048,55
2449,524,1618,23264
21882,28,29,5750
205012,80099,704210,25
29739,200,298,36440
200113,13100,13200,18517
189150,299,5000,2927
197761,26,38,1731
124109,200,5000,13807
36919,1499,1600,86
12360,59883,59894,3599
132233,22,22,554
16203,1699,4000,28384
132211,1500,1500,5
22449,114,675,30814
200508,9900,12000,3178
181468,2850,3369,18045
14344,29,198,107341
22450,224,998,17675
132204,21,21,1203
22446,179,194,61177
22448,146,188,25125
22447,74,400,40280
173129,1585,1585,350
22827,4950,4999,17
173032,8,75,51532
22833,64309,64313,3125
189149,13981,13999,544
818,375,600,11659
159788,18498,18498,27
173127,2000,2000,91
5498,224,700,6031
192932,51350,56944,537
138727,33,169,6842
52188,122,177,1195
198218,464,646,458
158792,18592,18592,3
67399,93,94,7
52977,990,1000,1119
67401,64,64,5
4338,9,32,162602
111658,15,17,486
200016,245000,256500,38
199992,650,799,224
173163,19999,35000,240
27859,13,18,107
192871,13880,20073,16507
198261,199999,599900,97
151722,400,661,3251
192848,600,900,34398
3355,1240,1498,11425
2452,324,1600,45885
785,326,416,23680
192842,913,951,11456
6291,18,25,5066
34722,100,221,6009
124444,1891,2390,10068
5373,3798,10839,2794
36904,250,330,8743
