item_id,min_price,median,quantity
197755,143,224,277047
193922,56,85,474644
173161,22500,22500,3426
168189,400,10041,2973
193050,12,14,1647692
173160,19701,50000,589
197754,6,16,500488
109155,500,570,493
191322,749,1364,895
95482,69,5069,178
133563,13,13,374
6530,1,2,1684
95481,44,5044,345
138967,2,42,4763
4791,14,42500,101
38968,64,228,31
180055,400,999,789
187701,2589,5468,53261
8831,1511,6168,40319
187704,7,7,44844
60838,2500,2500,1366
38912,50,50,108
130192,2,2,95
109221,68,75,395
76552,100,100,90
76509,100,100,44
76526,100,100,68
192912,900,900,990
3357,457,3030,6396
21595,47,57,218
133576,293,294,3019
3819,1100,4059,5751
12190,70,77,100
171195,34624,34624,51
21589,14,36,402
189156,27500,34415,325
40067,97,98,108
19233,25000,25000,50
72988,18,210,44378
8949,249,250,196
37147,499,499,24
43530,501,501,2
58265,370,375,67
186726,100,415,132
34057,140,756,764682
5469,4,4000,6179
32229,25,5052,3144
43013,150,2299,42611
17198,26,52,821
190324,16615,22077,38501
13851,44,100,259
114017,2,4,112
21215,9,19,809
173202,5,20,6575276
201045,250,267,62
191321,693,960,1281
19300,1,1,1268
6451,13,21,90
201398,499,499,23
201413,499,499,9
201820,576,576,147
190328,530,583,124478
112449,1,1,1033
142117,52,52,3847
108920,2,6969,417
191470,430,499,44453
36917,100,103,551
36918,300,300,863
190320,421,595,400539
110633,504,509,12
36926,59,60,1071
124121,1,49,189729
36927,1500,2254,1061
193222,1446,5754,9818
87559,520,587,204
44599,8,8,1345
190330,1100,1827,28145
44482,8,8,1221
21887,326,409,18889
44601,8,8,630
38879,915,915,100
182737,16,24,225
197747,2,31,169070
182653,6,6,181
10505,19,55,3517
2289,1,5,547
1711,2,6,698
1180,8,15,32
190313,3085,3763,41612
168635,4365,4894,222
194822,74,99,28189
3712,349,599,8342
4603,1700,9999,3525
9262,12,25,1361
201417,2332,2332,150
124661,1600,2158,243
31893,999,4800099,300
4606,1,1,1753
4607,1,2,110
4608,2,2,225
204237,410,933,121
172934,100,134,1399
32228,34,10048,4006
198491,62,9964,1852
194824,65,68,571
191323,2997,3511,1270
53064,100,260,1340
41266,4991,4991,1303
192894,37,39,885
194576,12584,12596,194
192553,400,1890,567
194579,1000,4500,322
152631,3,7,5328
28058,999,1200,73
191516,3595,3727,2236
193554,50075,119534,92
17012,50,103,1264
194808,6800,7189,211
157844,35,35,242
194791,3016,3350,168
158778,119,119,55
27855,3,3,144
23441,600,990,274
193243,2080,3980,19252
193211,26,50,2838905
86057,65,65,36
133572,86,140,960
25463,545,785,417
202071,41,41,4088
173042,73,295,285
80592,73,2599,1252
31885,29800,29800,5
76097,799,800,2063
76523,21726706,21726706,17
153609,2500,3880,26
37705,300,466,3283
21153,300,400,1374
37703,252,279,18371
153619,699,700,16
153618,400,50150,32
153605,3100,3100,7
153633,2500,2500,21
44776,100,100,4
158380,600,4312,182
173108,500,1162,4736
147776,2300,2300,31
187703,2200,5477,25581
172063,612,612,1514
36921,300,30000,2136
151256,300,618,4104
192947,12500,15089,55
191468,45,500,663896
2678,1,1,378345
52233,3043,3045,9
200034,783,882,698
74852,187,198,246
192695,1985,1985,141
160710,7,8,7033
109599,6300,25600,477
193950,49,99,2270
19261,5066,10717,12
191328,5622,5890,10098
107461,108097,108097,17
2321,1,2,44928
21840,43,47,24736
39340,2273,2295,806
72234,59,75,62582
3173,17,96,7927
29451,4,480004,1797
27860,4,4,421
28399,3,3,454
104120,3569,4000,767
2677,334,7500,18473
87888,1669,1708,455
190311,301,304,424064
193378,8998,9600,957
34750,33,59,33
192887,7360,9500,403
143681,2,2,2467
74641,603,603,236
21884,32999,59945,3901
211943,10,24,381
2674,720,9900,5128
21071,80,139,3957
2675,18,16340,4393
169701,855,959,10822
133575,13,13,961
191469,121,181,156455
36905,155,632,22041
34736,575,5000,515
36907,244,1022,34956
106889,127,127,26
200041,575,575,295
37118,1,37,3000
211270,10599,10599,67
110632,738,742,62
38561,2155,2265,8574
128538,198,198,101
173170,291,45824,421
2320,1,1,72292
128539,99,100,184
128540,48,48,86
133557,13,13,688
36910,8955,19900,21075
36933,625,800,1572
173173,293,295,712
192717,2024,2024,147
118428,20,23,78
190314,5769,6026,19611
118711,1049,1089,35347
198237,125,682,2078
198190,894,1198,3220
154125,300,363,400
193951,42,480054,4784
153705,200,854,914
109119,138,150,81469
194805,5246,5247,93
168190,350,390,719
201314,1000,3450,136
201312,500,500,92
37159,497,497,22
76141,399,11099,1873
44145,582,582,14
153701,200,251,1147
5634,890,1496,324
133577,26,26,717
153704,200,270,927
132513,29601,29601,45
153700,200,257,1052
113276,390000,446600,12
154123,320,400,85
49908,700,1068,2004
154120,350,359,514
192625,73,12370,1771
140587,836,1404,2575
68778,3680,3680,38
127848,4648,4998,464
68779,3596,14928,146
204829,8500,8500,767
154897,5,7,37264
168795,253,253,11
190321,4636,4766,64516
34861,29,70,259
62785,4,17200,4585
200042,599,15000,188
211383,210,386,1127
152577,99,233,253078
142335,2,2,6091
52078,750,999,6864
199955,509,511,193
199948,519,520,205
38426,200,500,8911
192863,335,354,4905
52985,1900,1999,6310
193252,200,9999,102116
193557,2500,2579,1088
52984,581,2233,44630
199991,562,568,223
204460,820,900,821470
62791,2,100,7494
194124,580,651,44165
25802,5349,19905,25772
191357,1800,2160,1200
198203,1367,1367,2181
199950,500,500,476
193261,3,10,217996
191518,1200,1399,274
198197,25000,29000,691
31910,1000,2196,214
190380,8850,8900,2326
117,1,480001,3143
28452,13,13,55
41462,390,1000,12
191329,11700,11800,13310
36913,2290,2700,25432
191515,1500,7000,1634
199956,502,506,263
81411,13,13,106
191521,396,589,5947
191522,1182,1182,21769
170554,990,1078,2966
191524,841,850,4923
194864,11000,30000,1985
199954,501,502,90
56503,1245,1250,61
89112,999,3000,30031
199942,504,504,118
199953,515,529,317
199941,500,500,207
199983,501,501,127
168589,1290,1368,17066
200002,501,501,41
192855,345,6969,8743
32428,59,8965,8763
39690,851,991,780
199951,500,545,208
1468,2,3,31743
192858,407,1050,7068
17407,1,1,45
200000,500,600,67
194575,6246,6593,5745
152813,8150,8150,2023
199958,570,579,94
109152,950,1230,1530
192884,800,800,2872
199952,500,518,283
199960,522,579,171
199999,710,750,113
17404,1,1,44
199993,500,500,198
160053,1129,1130,856
198216,25,60,1794
27858,3,3,142
198220,1500,1577,1290
201315,509,509,235
113264,11,10029,28949
200001,500,509,80
139890,72500,114900,2946
201318,500,500,163
10620,29,53,127190
52089,150,200,91
20869,90,90,22
192918,12500,12500,55
12361,158,5500,9570
52125,2186,2857,82
205224,2000,2000,55
52126,197,197,12
20860,39,45,738
12365,3,3,22809
52129,117,117,3
20861,40,45,706
52115,100,124,23
52113,125,148,12
192954,21563,21780,77
52117,200,200,21
12363,35000,40000,2318
192923,2900,3400,38
20864,35,45,916
52114,1985,1985,20
12803,2325,2969,4013
52108,4967,4967,14
120257,500,500,1502
69237,26,1000,2342
192969,48,56,728
200577,1400,1404,11
199959,600,650,65
199957,750,750,134
200575,300,600,113
192937,11000,11184,81
192977,42,1500,1246
200580,2000,2300,9
41475,686,699,14
194574,1100,6204,569
201468,1250,1272,102
200578,800,1352,46
200574,900,900,5
192615,63,63,31814
20866,184,186,20
192975,42,78,1475
192911,516,550,81
192968,40,1325,1220
200572,1395,1398,51
192974,40,43,1520
200569,1000,1000,29
198185,84,104,52739
128558,2493,2493,6
200565,2700,2787,27
200581,520,525,39
192605,166,166,71
52101,495,2449,12
20862,40,40,607
52155,194,194,4
201466,51,51,8098
74713,65,65,227
52099,5586,5586,24
193952,100,150,3229
52096,195,195,18
110635,458,473,28
194758,2000,2263,3269
52098,750,760,18
20863,30,45,487
110620,1513,312525,3
52156,2599,2600,7
110634,72576,87298,13
