item_id,min_price,median,quantity
201406,27596,29590,69964
6522,2199,3250,96857
192636,59,59,14401
167539,3900,10000,146
199993,501,509,165
197755,266,300,37043
198395,217,227,16200
198183,93,95,6896
191461,50,50,12286484
7911,417,529,13186
172054,7,7,56689
172055,8,1306,45482
199219,1968,1968,638
194767,11880,14599,1402
199994,945,1273,190
159788,7500,16615,38
171841,13,44,60755
31906,265,275,37
189150,155,245,2162
769,73,2500,22717
191470,500,1200,32000
6662,2304,2400,5413
67407,55,55,8
123918,1910,1942,139207
171267,30,85,1495
41163,24500,39830,3359
108301,1399,2000,1054
124102,1089,1600,53569
189154,849900,899946,97
108294,3386,16600,554
173108,319,474,15683
197766,293,293,56285
38927,52205,52205,73
197761,22,35,1407
110625,500,500,37
108302,99,347,2323
159467,75,75,65
168592,9914,11669,113
168446,19000,22975,49
110633,322,322,52
172414,10,466600,189
191468,249,500,415117
3531,9,202,3092
3355,809,3034,34777
201325,107898,117347,12696
8545,10,650,4022
2871,30,33,421
38924,173121,173126,43
110632,499,499,20
110631,481,636,120
192840,635,761,5224
172366,198,291,693
2592,10,18,348099
38865,969,1004,118
38840,2900,2900,82
52192,1300,1605,670
159471,28,30,119
153479,1485,15555,213
38850,1410,1411,197
110618,672,673,196
38906,11985,11990,16
52193,835,40025,935
38920,4799,4987,55
68784,37455,37455,35
52191,5523,6125,266
110624,868,935,130
110635,306,456,64
53051,97,105,746
171269,947,947,356
124669,350,800,178941
41266,9670,9775,1268
187703,1500,3900,69422
36932,89,135,310
104126,4655,5300,243
108327,173,673,1334
108307,500,850,653
38922,9700,9799,82
192662,176,176,1977
38945,100,232,24
127846,174,174,286
23793,2500,2929,4596
168487,940,1556,43459
40087,1444,1450,52
200835,1088,1088,43
208212,198899,1000000,1392
12804,20,140,6241
74653,60,100,354
38979,496,497,75
192867,539,549,26891
192872,4,10,652362
108323,90,400,855
192863,549,550,28799
192870,5000,6925,6905
4232,331,800,8622
154897,7,7,37471
203762,3475,3576,657
2319,399,719,122890
194970,14000,14010,66862
200652,5117800,6000000,543
31901,265,396,47
32231,22,325,5462
3182,16800,29800,13658
22450,129,1300,91530
25442,99998,4800099,13
127037,50,5500,1809
24272,43000,43000,469
74252,100,243,11909
52555,600,850,19657
52719,324,520,7443
172231,27,396,892733
3530,10,20,2053
41593,7640,9853,1317
74250,24,162,1123978
192615,63,63,72232
22448,80,199,48783
72985,200,325,957
152577,128,150,333588
211400,5028,6230,367
94289,3212,3212,2505
129020,91444,100000,162
24271,44700,79900,2628
4337,55,59,33754
2996,20,199,1345481
127004,299,424,18796
41595,11660,16318,2666
115502,6746,6797,10791
163580,91020,91248,2
37700,300,349,4621
172230,14,99,550622
27438,65,202,996
158869,300,300,29
52720,523,7499,9607
10939,105,630,139424
7072,26091,36790,37
180058,1700,2999,262
111245,241,3303,75023
21842,262,16600,592
14227,5072,7449,2180
41594,9500,10525,1189
21887,483,1479,4365
152876,1300,4500,8663
152576,5,60,6874090
14256,4400,19900,70239
158378,14,22,115026
21845,29592,29592,398
85506,30,1050,5544
204623,1499900,1500003,108
108305,550,1100,1431
5263,11,5000,184
191362,5755,6500,1045
204622,579900,579900,67
49908,700,725,647
158844,2195,2195,3
39525,989999,989999,6
108306,500,16600,497
32428,47,16600,9158
72234,55,266,95135
43386,6000,6708,549
44154,970,1842,86
19236,600,699,43
198549,922,925,7711
113264,11,99900,26038
118901,27,30,34
118899,103,103,92
193222,1943,16600,2950
2678,1,1,317445
199952,504,505,129
130177,159,164,1115
172903,175,200,153
199950,401,501,150
168185,385,466,75149
159825,275,466,1001
36912,1540,1564,19706
201467,148,348,18744
192610,61,61,378
199344,3959,4000,4391
104316,8802,13258,6269
1210,86,299900,7257
27855,3,4800003,2006
27854,3,3,733
199945,510,510,104
36927,2700,2814,280
72103,1680,2950,33352
104122,4501,10000,181
62529,999999,999999,8
52194,795,45020,2162
137238,54870,100000,142
168192,373,374,347
201466,51,51,46766
128650,2,3,702
74648,598,1999,1688
118902,150,188,109
128737,150000,150000,9
23572,160,200,4113
35691,199,199,48
11370,1861,3962,63038
40072,400,525,236
190378,13992,14298,394
7296,340,350,19
193554,132999,133000,409
18335,114999,159999,4373
62370,15099,15099,25
87883,1775,2766,686
104099,3000,11551,487
118898,8,9,18
3358,949,1399,10008
171840,5,14,160543
56046,13,4800000,267
8845,5626,8550,6422
198184,100,109,4250
132233,24,25,586
22577,890,977,5930
118061,400,1143,605
109219,96,97,407
193950,74,4800086,900
193957,134,4695,2170
202712,27,39,553
197757,349,349,92484
187634,6996,12039,629
130264,1025,1025,297
31882,280,1035,176
200040,21895,22000,3219
139389,79200,990600,54
130265,799,799,73
11408,1998,3899,6
21023,2702,50000,688
187934,179999,200000,309
193561,61999,73045,1202
12361,144,233,18094
198229,4215,4215,2501
198230,7999,9000,1496
29739,297,970,34385
198294,2400,2798,165
198293,710,7036,254
204825,2000,2010,301
198279,950,1445,252
198241,1869,1894,277
43398,11308,11311,182
187933,99898,100099,384
139362,104899,145000,271
140630,90088,125000,94
33458,10,65,281
43366,3030,10000,177
108439,6697,8088,2018
143588,98500,125000,197
139270,90279,100000,131
41100,4975,5389,625
77101,12500,15000,548
161344,280000,295098,574
15408,11598,11599,3270
193050,12,100,1442119
32227,420,11500,6427
193214,38,50,452299
193210,55,100,1883454
202071,41,41,7757
132199,295,295,292
173937,1800,1912,77
11410,2499,2499,2
45862,53500,53500,3
109125,195,302,174179
192895,99,750,2810
173033,7,7,8219
153434,88,88,240
153435,88,89,66
153431,148,180,253
44922,8499,12495,635
140567,29500,39299,37
24508,17,17,477
4787,6,6,105
191460,50,95,134589
79010,50,231,31447
191497,1217,1500,17776
198397,500,2251,15941
30817,2,4,26256
199989,597,782,568
21536,3038,7500,2695
200614,405,579,381
104127,2815,3760,183
43400,10150,12495,206
199954,507,507,209
128793,3,5,181
85221,6572,7372,412
198833,17400,22297,32
44279,24354,24600,16
104104,3649,10000,236
83764,18689,18695,74
83007,1400,50000,66
59231,613,613,64
44274,34650,34650,15
108342,142,143,1609
44289,50099,50099,12
44263,38124,38509,11
5785,45,16600,1014
192848,200,399,37228
152495,70,77,407
108297,342,1200,1735
152503,248,249,153
1180,11,37,432
2934,50,2500,22048
8766,3,3,444
2674,319,7500,2493
414,1,1,387
192876,704,1000,1730
192868,547,551,36596
117,1,45,1913
191499,7520,7600,320
2287,2,4,366
194824,570,575,1646
199951,500,505,230
200031,16060,16061,2022
198318,222500,249967,1735
44314,23,37,228
76130,100,128,836
37147,1358,1412,60
199992,400,519,177
37159,2037,2134,28
44146,970,1839,24
191361,1386,2311,1774
44165,988,1130,45
44145,1857,2326,27
127839,3500,5000,336
153711,250,251,382
192096,212,227,108180
158187,53,953,16337
9260,100,100,347
5479,100,100,22
198247,6932,8032,256
173032,8,10,12924
198550,897,902,7826
3818,750,1730,8513
81409,18,125,875
130181,15524,20834,794
193053,43,69,209330
198237,123,423,1611
198175,1192,1365,1241
200824,4500,4500,40
193243,4697,4900,531
201420,18800,25000,4123
171291,197,461,1296
194049,899,229900,2877
18236,126,126,11
191472,1088,1095,121529
191469,700,1994,197334
1708,1,1,135
37921,200,638,2815
5997,32,32,2011
5051,5,5,121
43116,5395,6033,831
198317,2300,4830,1474
5206,33,35,39
81414,13,13,679
12607,4305,7315,441
191376,680,1500,1709
191388,6065,6069,80572
67415,68,69,413
201311,1599,1850,54
198315,182000,500000,331
15416,721,952,6125
3383,141,1355,1016
201315,503,503,167
12811,24900,45000,6408
4382,1077,16600,171
190320,598,810,475449
198197,58097,58097,3638
173160,7500,35000,400
200788,1349,1349,91
191371,8997,14249,8179
124439,1,28,108354
192627,64,64,218
205868,200,200,228
192695,2900,3000,331
205700,149,169,1853
114836,35,3899,1802
56049,1508,1508,14
4873,4899,4899,21
191503,1,85,201
198312,140099,144999,491
55978,6000,3800099,80
36913,3298,3331,6476
173161,4950,35000,335
4867,389,399,37
38427,450000,450000,22
38431,1267,1267,35
141446,50,57,240
61981,295,295,1681
152545,95,444,5753
204730,144,144,560
38429,50004,50004,5
174283,19,19,676
5329,100,100,1
174350,24,24,741
168313,90,100,1666
109142,12,7898,4337
128304,199,248,39919
193389,200,200,51
186017,3126,3126,4231
191379,610,1545,3166
71805,279900,789900,761
52177,1500,12551,7993
13759,815,16600,539
52195,3000,30005,877
168645,1,7,19730
71806,29200,59900,604
52190,11900,12300,158
118631,498,498,46
71809,23798,23999,620
193940,68200,90000,2641
108354,240,947,438
178541,19,19,32
179992,60,65,332
178545,100,100,257
199985,6288,6399,3909
192837,169,196,5282
29740,5144,6143,16507
194822,449,449,13817
178217,24,24,251
192957,45015,68397,275
172439,275,300,23116
81406,12,14,224
192623,60,60,141
192625,70,70,3871
191395,5619,5976,9699
192626,66,66,2928
197778,100,300,34770
38928,98,98,351
112165,6500,12436,6
177040,19,19,560
52988,1085,1160,15365
200507,35,1119,76439
193963,288,288,7275
29454,45,45,10
199935,510,510,54
63127,792,90080,1416
74838,496,575,2705
105718,1400,12512,928
74850,290,1029,3376
21929,80,125,915
76664,400,400,30
76656,656,2201,15
76657,2200,269700,11
27671,135,299,2821
76651,1309,50000,38
76638,150,50000,40
93705,160,50000,34
76678,124,566,59
76665,160,1653,16
111557,100,375,335142
198174,521,16600,138
3220,2,3,629
76701,100,50000,28
109118,79,150,380632
52203,1163,1163,32
76700,800,50000,63
76639,1111,50000,51
198256,199,16600,501
19943,7700,8000,459
133567,15,20,228
76679,155,155,31
76663,160,160,96
133557,200,233,998
41379,2067,2067,13
197776,90,98,8681
53068,575,5543,22872
197791,279,315,11592
197754,4,19,387523
6299,1,1,63
198219,1169,1246,1230
197774,396,440,6088
198231,2579,16600,146
197777,33,89,9679
76644,500,30151,8
34054,50,265,953954
138875,1,1,321
42931,298,298,72
36814,27,27,62
41337,50,50,38
36811,498,498,86
76698,100,50000,38
76650,1130,3068,82
76689,200,908,29
200018,124999,125500,125
76676,156,99900,21
76690,125,2858,14
33470,20,29,120017
32205,50000,455500,22
200021,26492,26683,3533
2684,75,92,81
22789,300,1167,25905
42253,100,110,7448
200033,18543,19479,2761
198415,899,900,21224
154125,360,360,275
139435,100000,145000,225
139352,103686,125000,91
22682,8297,8399,3087
2452,238,1600,72532
733,3,3,335
76699,600,50000,36
191519,2499,3200,633
76681,300,496,55
83765,22895,23000,84
139271,105892,145000,224
83763,11189,11190,56
137191,98084,100000,138
107472,110,110,15
118472,1845,2058,2502
76697,200,256,36
110609,162,542,176899
136638,225,225,151
76695,111,199,12
199976,1205,3032,962
69237,44,66,4943
76683,100,110,35
76677,175,175,18
76673,359,362,13
76671,291,289100,38
76667,394,394,52
76659,149,614,37
76654,1239,269700,26
76652,459,460,19
76646,1194,1194,8
111651,245,250,543
58269,10,10,87
111666,35,108,1368
201468,272,1272,1892
9314,3374,3375,133
109991,100,277,2567
191506,28,28,255
97512,100,200,1445
198195,38318,54817,305
2862,1,2,753
3239,2,2,201
191509,50,50,74
124438,1,45,160183
21151,2,3,240
197742,115,389,102572
197783,4078,4083,10229
142336,11,14,7603
197771,131,137,82960
128315,542024,899900,478
201422,8907,9900,5146
35953,8,8,192
198190,1769,1801,2093
191339,17444,17800,210
27655,8,8,201
27666,19,999,237
86073,1019,1020,57
198185,87,90,57777
14530,100,100,2634
38992,1055,1056,62
6451,8,504,2831
198199,13750,20426,1064
112321,175,424,4750
