item_id,min_price,median,quantity
191321,2087,1700000,711
198397,375,535,6085
191339,6000,6361,743
198208,750,797,370
191368,19898,19898,3034
5476,11548,11548,138
188681,500,700,49
199344,1200,1562,7506
139358,45497,61207,230
160298,8,8,19600
3387,3300,7500,63
139417,39500,42795,242
192856,105,215,12194
81410,443,500,411
192866,110,144,2964
200785,4800,6500,30
22449,69,175,44750
52980,39800,39850,654
2318,100,140,57273
3667,5,18400,1426
112185,6400,18400,515
723,10,18500,3830
22446,100,634,37990
193962,20,20,4816
192867,105,112,13502
159899,1174,1175,93
193559,198,798,684
197795,7200,8022,2160
27635,50,50,136
192853,100,122,5837
201399,3000,3598,8310
72162,38,1015,7794
67348,50000,50000,51
21885,16999,19075,1204
17203,13959,50000,2994
4338,7,24,110028
124442,773,4750,50452
151565,493,2566,34437
76061,9500,9699,8305
8170,400,3626,17763
192629,59,59,2195
124109,174,5494,22192
74728,4578,4580,60
136826,45586,72500,326
193391,176,180,16
36932,58,1799,7495
168650,2,206,62981
191939,379,2769,42486
171830,309,420,64817
79011,53,100,27448
153628,3600,3600,38
168795,19900,50000,8
43001,23,23,325
4337,25,98,9190
192634,87,102,1394
172094,90,107,799284
172231,23,215,664487
202071,41,41,12054
194816,20595,27263,1799
194789,45500,47777,566
36916,1808,3374,56059
37703,230,7800,13622
152505,49,222,101332
153631,1000,1000,35
192651,198,199,654
32220,1242,1242,1610
19223,50,150,4544
19221,4,95,4864
127004,147,149,12712
172096,894,3195,232770
34057,169,2985,126563
175788,9,2575,63906
198310,279,480,243
36922,4844,7675,495
3385,10,124,900
190322,2490,2511,85578
187704,7,7,104432
3728,45,100,167
7392,1795,1798,1923
192605,178,179,347
7910,170,18500,32528
191322,999,2999,613
36928,2999,9079,171
2319,300,5000,26261
194756,72727,72799,4356
18222,31,31,979
192636,59,59,22795
6362,20,50,2683
192624,70,70,3779
193216,9999,47550,3242
41800,2665,18000,4906
118428,77,123,84
31884,301,800,91
133573,13,13,303
37705,390,500,2371
81055,3,4,1710
81413,13,13,1213
41801,22,39,1164
25428,20,29,180
39211,20,20,176
5115,49,94,103
152639,3632,2680000,1029
155609,149,949,520
152875,59,985,125957
18640,1127,5475,308
191394,1799,2100,994
199987,3980,4543,414
192860,134,188,18641
113263,50,601,12896
174353,8,500,203712
172089,51,51,2636950
191387,5000,5998,2619
172063,500,580,1404
158187,60,6900,19024
154124,350,354,905
173859,27,29,1231
22578,1220,4095,7365
110609,300,398,121553
173057,14,15,29181
175970,164,165,30988
177040,19,19,1846
197772,103,115,4059
178550,19,19,567
36907,250,9900,4047
32200,214,341,61
152576,8,75,4764994
177843,10000,33870,45
173202,8,15,3190012
172061,11,110,1857
190320,1622,1900,324211
167738,24,58,34951
191333,4500,7200,980
27441,19,20,18
83064,199,350,2122
124437,15,99,1082790
158378,17,34,147303
191380,776,1118,93799
23793,1140,1286,6995
153702,255,259,1299
112302,1583,9850000,63
9451,339,339,195
172937,174,6503,15413
25444,911,911,50
200845,3800,4500,33
124671,11000,11978,6460
172921,25,25,302
154899,7,7,52608
168645,16,42,106551
191370,1085,1999,1008
198163,375,653,816
191519,950,3500,2307
5114,99,99,81
198186,3400,3799,2822
80587,4894,6500,195
172936,600,9960,5706
194803,27500,69900,844
194810,17399,24948,873
193922,74,79,291651
5095,50,72,226
2862,20,22,1884
192924,15098,27497,233
192673,160,160,346
194815,16750,22049,980
173108,273,400,4610
200039,14199,14200,1755
178222,19,19,1731
53069,15,73,1485
193937,49898,58799,3282
53071,22,44,8260
198200,26897,26897,4773
12809,3598,4200,446
191331,3300,4525,3066
18633,88,145,298
858,4,31,1454
128717,99798,99798,19
194732,2063,8700,485
199982,501,501,298
3671,6000,9900,131
191352,148,396,1098
21991,30,30,5774
193211,44,46,2294555
173095,6998,7000,57
193262,6,8,397693
152559,300,10018,602
136342,10,10,4080
190395,217,247,64459
53010,150,350,103466
34054,65,100,354378
19281,1280,1283,35
198501,10598,10598,223
64394,8118,10029,752
198507,2900,4500,343
36923,74,300,3554
198498,5000,6197,214
3859,400,510,6882
6149,19,55,432
194821,890,913,792
198495,12000,12500,486
110610,46,53,3970
52843,9900,59900,423
200507,4689,4900,4410
197747,18,25,224176
35624,598,672,26274
39691,1200,1250,212
173168,38,38,7463
35623,2293,3700,2410
4305,55,110,4796
197784,173,225,27594
200565,2000,2808,77
169675,5000,5000,41
193210,46,98,394202
193230,5059,5074,20342
142406,800,1000,596
200476,99,99,170
182459,900,42069,1554
193214,33,99,2157421
201404,47500,48885,7216
180430,13,13,294
25453,33,125,346
169333,30,60,726
143681,2,2,1016
172046,13,13,784
155635,43,100,538
35627,1990,2000,20609
201402,248,382,10291
3356,760,5511,7971
200002,544,545,315
127848,3286,3287,672
5829,15,33,89
200001,530,535,135
197854,159,159,604
201403,5500,8430,5334
30820,671,700,31
199992,545,105264,402
39948,585,8968,17
192927,11045,11998,71
1710,5,11,721
12359,145,989,121011
67510,100,288,67
199973,13000,13500,62
113289,39,2754,1148
191466,2797,3995,23715
11370,1100,1300,12389
194812,18098,39993,1021
153605,1244,2500,86
5506,300000,300000,7
142266,2,5,13715
153620,1398,1399,70
2841,185,200,23409
153623,12500,15000,43
40112,8000,197500,279
153607,3000,3500,73
163701,150,350,23
153611,1500,1500,44
153632,500,500,56
193050,6,6,4494166
191364,200,375,23850
163691,110,198,26
82444,1500,2500,33
90556,9900,15000,10
146406,40262,40262,58
194807,36996,39821,529
19268,800,1524,50
152495,65,65,325
194580,2429,7500,443
194817,900,1000,217
38935,99799,99800,25
133591,36,42,4727
4357,13,63,21113
180732,2,3,259835
4364,23,32,21888
194786,43074,59900,753
171272,40,398,5069
133590,114,200,2304
168797,739,739,15
124439,8,25,193947
171266,25,25,4272
21886,6000,6250,4375
194808,26073,39911,645
31671,13,1000,8877
124438,1,4,748589
171292,50,200,5053
200819,850,900,465
188671,175,200,224
192671,188,275,34067
20381,6170000,6812500,16
171289,100,400,12270
60396,700,700,94
24477,1,48,33153
194797,7580,17999,1487
171288,36,150,6384
52093,1955,1956,72
29565,7514,50014,18
173039,8,15,231
124121,2,368,175134
3180,200,200,158
9061,3610,3999,849
199980,537,639,1729
12434,299999,1199459,43
2880,4,4,14706
3466,10,25,47335
4557,2450,25000,35
192683,174,224,147
192971,43,48,1351
194751,2700,3561,1932
36924,385,55500,1003
192662,176,176,4256
19702,18909,8419999,248
22577,130,554,4095
6444,199,199,214
5466,3,399,3831
192657,164,164,251
23572,161,230,7855
168641,9000,45000,154
192672,186,200,5510
197775,200,350,2098
193256,12840,13480,3926
38775,95,106,53
198412,2280,2597,1406
42779,77777,77777,17
22572,3430,7500,1298
192702,1965,1965,25
192661,199,200,745
193246,5039,5047,15570
198415,7090,7092,419
193251,3372,8841,332323
155598,34,34,120
197858,199,285,671
191504,7500,7799,291
52719,259,399,11228
191510,2938,3168,508
52721,389,425,19572
20404,80,125,51500
173163,603,903,1447
142263,90,100,446
60388,100,170,129
199996,550,574,2478
179018,147,148,113
191532,70090,70090,32
23426,33004,49900,624
173161,400,1000,2707
200800,725,834,574
109585,1184,12500,6203
198418,2374,2572,4726
1707,6,6,314
191400,3761,6500,1335
194754,3699,3700,652
1206,1975,1990,371
111666,22,87,4991
25445,14,15,207
