item_id,min_price,median,quantity
204859,777,786,5350
12803,3800,3899,2777
200507,200,1466,25073
201047,49,154,321
202071,41,41,5864
5503,5,30,5303
3827,32,32,641
52131,128,128,5
201403,520,2975,2209
192615,63,63,37263
163691,200,500,19
190451,4033,4675,74277
81403,15,15,321
43851,10,10,434
161383,400,400,22
127835,300,325,473
37159,274,815,77
43115,494,594,1114
193255,569,580,287110
39991,692,692,26
179315,7,7,49543
38991,476,476,47
203411,33998,37950,636
191399,889,1424,471
33447,73,200,556
111659,127,369,21766
2775,2000,4500,11312
158839,43,44,35
36903,250,281,1163
52555,400,522,8654
163391,170,170,37
173043,99,185,713
108391,15050,15050,26
172051,298,15000,4809
21215,97,104,248
111675,58,169,3766
171315,1298,5599,12508
41611,32574,32580,147
16203,1010,1221,5289
187703,1000,5849,97841
52987,742,994,1923
191331,945,2278,2364
20859,1099,1099,432
153703,250,253,523
199219,2362,15050,493
36923,84,90,372
38771,10,10,158
193211,25,63,1541080
190531,5006,6573,4019
194015,2000,12443,3263
43535,5000,12500,738
15871,903,50025,58
187707,8800,19999,185
13459,1995,10000997,4
191367,625,2072,2236
190327,8861,15000,90604
52327,800,800,24831
23107,44,125,1001
199935,549,550,99
153635,4,50,43245
13467,345,5500,1803
81415,69,96,89
153487,10,1999,1416
15407,350,400,392
191499,5879,6000,839
163695,6079,6079,307
62791,60,350,11763
38923,74299,74299,17
16167,4228,4228,27
172055,7,107,33325
62671,100,999,244
194767,3748,5381,5954
190535,53998,54725,4934
44739,372,375,181
193259,22,42,185113
168215,744,997,13609
190315,48,99,395934
127759,39,80,3112
76555,247,247,23
152495,300,1800,378
109119,120,900,21010
136551,37516,39490,12
42459,1898,2300,1209
31887,420,549,74
3355,900,1195,1399
197779,95,99,12251
197755,101,118,212275
42931,35,35,107
3663,3,3,135
192855,473,476,2388
191359,20021,20022,4638
153051,2,504,44812
72235,62,63,5551
124119,76,135,4690
200003,1000,1000,66
39207,40008,64858,26
76687,799,799,46
39683,7800,11435,442
111671,324,569,87288
194575,4037,4037,1124
38767,20,20,33
3299,41,41,32
172231,28,100,95307
67511,540,540,5
79011,63,66,4296
25707,1918,2642,4571
43647,24,24,343
38827,888,889,110
17407,3,20,89
138875,1,2,247
36907,318,9500,2303
74863,324,428,10230
37091,15,21,191
52983,200,706,10254
198487,109,109,15958
200011,29900,44930,41
199959,500,500,56
197743,280,418,16611
22447,112,29900,3403
192631,64,64,442
192871,24227,26125,3684
194819,99,218,21326
201319,8850,8850,163
90407,12,30,21399
7971,364,600,1360
176867,1102,1102,4
194691,88,99,15876
191939,166,167,12393
193927,30,48,254338
194567,1323,1323,43
23439,300,1098,183
4779,15,15,3
21887,369,594,13278
81055,7,8,421
2319,195,1299,64571
30183,200,200,728
1707,1,2,146
152543,100,155,1629
193223,3223,3327,61534
194823,1800,2488,37737
173059,230,300,219023
29547,9043,29945,20441
45087,35,365,1050
3927,100,234,5257
23427,3300,9999,14883
193563,188,202,178
63275,68,68,232
189543,36998,37000,11377
190331,1992,2095,57418
163143,15099,15099,31
79255,1040,1050,6887
88491,560,560,1810
189151,38,38,578
192955,31160,40000,2645
24479,12870,13500,433
8831,1500,1599,5246
76663,247,247,21
12203,10,14,39844
201163,9019,9019,5
198175,100,100,74
19279,3100,3186,42
197775,118,118,660
139311,69500,100000,320
28399,3,3,287
21071,87,107,1103
173035,7,36,58699
5467,500,5000,260
153619,399,424950,10
62519,38,300038,49
193215,97,100,1000820
124671,6899,8000,5409
2447,300,845,92886
44467,1964,1964,70
190311,352,400,108251
191351,1686,2091,153
76507,200,250,67
169139,4097,4097,2
178787,10900,10900,2569
193955,1183,1277,1613
2863,7,9,180
74839,837,1188,1023
38835,4011,4012,16
193243,185,197,32403
6471,399,400,193
168583,870,1034,17138
116923,500,500,79
192951,33757,34097,85
6291,17,100,27046
178115,2447,2447,1
52979,619,625,1600
72103,1400,3855,40040
168311,111,999,779
32227,180,290,351
13463,650,1075,8062
192647,182,182,130
111447,23,23,325
52183,1445,1700,5830
173759,180,180,79
44155,1800,1800,101
191467,91,106,112420
171831,400,420,30409
17011,44,107,6173
29539,29700,29700,2230
22575,554,880,3537
168303,55,85,50958
32231,50,445600,280
