item_id,min_price,median,quantity
163920,89940,89940,1
58090,50,75,266
7077,10,900,42419
191389,6950,7195,28818
160053,1300,1450,1073
155629,45,53,500
190395,37,53,121317
52194,1999,4700,293
108978,109,109,96
154898,8,15,89846
199952,500,500,507
192615,63,63,66148
191349,2575,3200,368
154124,359,4075,1062
60394,50,50,49
52191,3000,4200,144
192627,64,64,376
200017,68020,71777,86
13364,999,1100,15
24479,6598,27494,3601
11418,495,495,17
154167,523,5390,161
154122,300,499,1090
191321,750,1000,798
193470,2474,3099,79769
172054,7,7,25710
142406,882,1000,129
154121,356,357,535
87560,1900,10000,150
194736,995,995,117
38882,4499,5075,65
74837,200,499,1739
111664,150,275,10796
2672,5,1000,19806
109131,90,14945,8496
6291,9,14,7779
109132,164,254,4376
109136,140,2400,12628
193925,1198,1400,10766
55978,98,98,44
124437,49,99,91265
109134,100,1500,14767
82444,7500,51766,134
72988,15,7520,61599
44482,19,34,389
193923,1010,1210,327675
199991,592,594,581
109135,210,346,4707
4339,82,324,24428
191322,898,1199,1207
199964,898,899,95
74726,3093,4993,129
192715,166,166,67
199961,520,521,52
197781,245,545,27388
192963,50093,55096,137
90046,27999,34430,71
24477,24,100,19885
166804,4528,99800,6867
52328,1574,2899,12772
192628,65,78,155
204842,299995,366650,28
12184,75,100,2601
158188,400,5500,9338
5471,49,509,5210
32905,1,23,1024
200768,997,997,128
13446,15,40,1130
191324,971,989,455
12202,35,2504,49448
113263,90,600,15169
89739,1824,1824,10
113262,20,612,23709
192876,549,549,538
18945,61,300,66164
955,45,22500,329
124107,7,909,8261
12361,1083,4450,7785
192719,2054,2055,21
154897,5,7,17062
192705,2200,2200,26
82392,100,221,666
17010,94,3500,13464
193213,13,73,14649
198491,50,9999,1509
172089,70,171,68621
200054,490095,559999,616
200813,658,658,189
151566,12,99,217981
4304,867,1043,19606
97621,700,900,159
4461,1000,3464,1314
14227,4500,8000,6425
22795,11,24,397
124113,95,200,98957
106888,35,35,77
192900,193,194,80
72120,48,100,101811
106870,30,5000,198
201406,44498,47000,10902
109118,45,88,242470
106868,138,162,19
52774,7450,100000,57
1477,9,109,1721
1711,19,155,1841
44500,300081,300082,13
2289,5,110,2354
191399,1199,1500,1275
190535,88202,89893,4061
192972,154,154,907
192636,59,59,12021
9233,75,140,950
38818,18,18,91
191361,3510,4950,1096
44499,360087,360087,19
5785,400,600,5275
191525,8900,14650,5176
44128,8650,10450,1525
37663,86000,86000,1088
8152,211,250,165
158819,9000,9000,4
193252,4406,4406,39778
191329,42500,44700,6451
130177,158,225,2744
2320,2,2,390800
7307,33,35,198
