item_id,min_price,median,quantity
136377,51,330,1461
3385,11,9996,5576
176853,205,498,534
163637,79984,80024,7
87885,9802,12500,242
192621,66,66,211
137293,32799,65000,222
23437,350,392,98
136825,44531,49554,292
201469,19,563,20626
38805,69,780,11
106825,153,153,15
151565,1200,1980,56004
43013,100,2500,117601
177661,8622,8622,561
168193,2090,45000,1949
74833,500,3950,10006
133557,13,513,629
109137,102,121,13621
41381,2530,3540,53
76061,11887,18630,60110
192097,59,80,137233
5117,3000000,3000000,3
173053,27998,50000,77
23449,88083,89060,657
40037,4500,4500,54
74249,7,9,1682613
200773,4244,4244,14
25897,16488,16489,21
6657,2887,3322,25146
52721,276,2500,28110
192553,200,2500,2393
41473,2999984,2999987,10
33445,6,6,114
32205,347,554,339
201813,600,600,23
186017,3139,3147,1356
198289,202,229,71
199961,570,570,235
191509,118,135,76
124121,1,65,78035
130217,1500,1533,15
171829,292,5074,18178
201421,5700,6799,1521
201409,249779,249879,208
198201,1026,2466,53
193213,30,17200,41196
160053,1129,1200,563
191465,114,162,352917
168825,6499,19939,36227
36929,95,185,752
171289,347,350,1181
44941,5,5,205
202401,470,480,197
173121,3980,90000,349
81413,13,13,663
199957,510,529,167
111437,179,180,183
124437,50,64,660034
5637,596,7500,4006
173093,16880,16880,72
35501,249817,249818,46
191377,4980,5248,1743
197765,100,115,1542
52177,1649,10087,10741
152557,35,88800,100
74717,298,400,443
83157,1,945545,209
32897,8,100,64866
75037,125,125,42
2449,295,651,40481
138729,2,75,11537
158205,3,20,13078
18285,1000,1000,6
52237,9575,9575,19
205173,285096,290096,188
194809,218994,249798,113
20877,64,90,69
199953,519,990,482
180309,10000,12000,8
151257,1830,1831,3908
8393,4000099,4000099,6
114017,4,4,66
3685,9,29900,17819
198197,27900,27900,1305
35565,29,999,632
6261,7,7,12873
197745,233,278,641062
200025,598,750,1425
191501,5999,5999,4691
190953,65,100,1214
6889,400,3030,18063
144329,32289,32289,386
193925,899,17028,5076
118061,350,375,2314
53065,4400,4599,9394
199945,900,999,858
39905,375,475,30
142117,358,30000,1233
4389,1678,3047,497
194569,4878,10091,24310
192669,162,162,41
37705,452,466,1123
4341,3,8,17035
205461,190,190,11
44469,2300,11165,53
132233,22,22,330
35953,8,8,178
3857,3,100,19710
143681,2,2,1886
76093,186,999,488
5477,19,20,97
194829,1343,1343,805
38781,81,81,216
102541,75,77,1797
109629,586,645,997
22797,7582,7582,20
58145,550,16525,339
27677,3,7,3913
38833,10,11,165
81409,13,480013,347
6297,288,288,3
197749,14,14,69158
109585,637,8422,7379
22825,1500,1999,577
34057,122,2578,968417
28101,85,85,985
191349,1200,1897,1918
38857,350,350,17
110645,3105,3105,70
152545,45,1814,12434
20873,103,105,51
2677,165,7500,21993
173065,490,1000,271
109625,68,71,488
172041,33,50,553
171841,13,15,27912
62781,89,1400,10406
173081,19264,19364,25
43465,3,600,1198
41445,1814,1814,8
192993,9086,11500,3632
2589,14,46,148955
38945,1500,2038,30
38785,9,10,122
62525,1215,19615,19
197849,50,100,412
180317,1892,1900,1050
12205,3,4500,47420
111457,400,476,2367
191461,13,55,1071272
1477,3,1300,2294
197757,215,314,21802
176809,425,500,112
198165,1900,1995,3073
193253,500,567,316662
108301,400,400,214
205413,649989,890050,767
10561,1320,4508,2084
60389,40,40,199
5829,33,33,96
41389,5055,5066,20
8153,38990,99900,4721
21721,147,147,467
52229,14190,14200,16
168653,14900,39999,594
6457,499999,499999,6
199949,1600,1600,469
21561,5,5,103
199993,518,519,161
163781,1125,1500,1214
31905,280,304,22
193217,98,693,340533
198189,396,1066,3167
68049,75,117,877
81405,20,20,64
21213,45,156,1431
194789,3888,3888,70
32201,711,711,1477
124461,3120,3125,6811
204829,1400,2553,1345
176877,147,147,18
128549,99600,99700,45
77529,40007,47219,30
32249,33,89,995
6373,5116,5116,136
71837,176774,176776,33
202065,59,4999999,175
169673,1889,1000000,1003
192869,10900,13074,1063
200841,1693,1693,36
43121,150,1500,808
12037,6,50,137878
92741,999900,1250000,68
10285,58,63,1804
191385,500,50000,2541
113585,300,500,249
178149,12,17,61
74853,20000,20000,271
38777,20,50,124
58257,7,7,262
109129,173,345,119905
38949,10,10,80
4377,50,112,4048
191321,763,808,854
127841,2000,3121,136
194793,150000,190099,129
192913,119,800,712
2665,3,3,2810
38801,1400,1402,23
74721,1599,9980,556
43373,1663,12500,247
124113,125,495,148806
124661,5000,9900,245
22573,40,65,6990
37097,3,500,802
198209,2019,2019,466
14341,55,61,7515
29449,36,33759,112
124101,405,685,280683
200037,5996,6000,1123
85569,596,600,48
64397,550000,888895,342
74845,1700,1750,1908
154989,23750,75010,261
55053,50,2500,1245
171301,65,448000,154
168645,1,102,17767
79101,470,700,5708
130905,899,23982,2654
109153,944,990,821
67509,429,499,144
44453,1229,1232,169
172449,34548,35022,509
197721,1500,448000,175
