item_id,min_price,median,quantity
199971,87500,90000,160
109221,49,149,698
191374,3300,99998,5403
62791,77,2500,7146
171275,499,899,1724
142266,15,200,16234
197720,2400,6500000,130
3239,8,10,1539
23573,3498,4000,1655
191398,2389,2434,2894
118899,200,200,47
142263,100,270,380
132234,294,500,120
31893,704,880,183
172055,7,10,60682
200829,399906,796606,233
192724,5000,5500,14
62783,63,11000,1810
36783,3900,4452,55
201399,1940,1959,22505
200017,61400,61400,286
4656,26,44,152
192621,66,70,1364
62782,20,23,50958
36930,697,2242,790
191510,1000,1290,725
201318,502,503,647
190330,1053,1108,68349
193050,7,7,2641658
199975,35000,44451,125
193928,90,98,197044
22832,51,96,1095
154898,7,7,41783
154897,7,7,50154
192614,55,88,1669
44739,350,350,250
191319,3400,13220,5827
197746,7,12,245661
177028,100,100,17
190316,10950,15915,134316
32229,87,87,2724
36904,100,170,6466
202071,41,41,21031
32227,900,900,830
191320,36498,39196,4191
201402,440,534,13153
154120,387,698,683
27516,4800,29900,315
190396,190,243,748035
171301,25,25,67
27438,12,11000,3369
109220,25,2535,690
197756,114,115,88586
36909,1111,2490,36191
173108,297,444,2885
193222,2929,5939,1516
200508,78993,82797,1142
33092,9589,16040,176
199977,3995,4500,641
198217,200,449,725
173109,268,390,3896
171270,900,1500,1703
200000,550,550,245
191462,345,355,201036
200047,177570,250000,693
21840,64,85,8574
190322,2825,2840,65621
192615,60,63,110221
166420,250000,250000,5
20858,33,34,640
62790,15,9500,3650
197744,1325,1720,50099
191493,29900,35540,1043
8827,2490,2490,1273
12800,497,1536,11901
171828,80,412,134059
191359,29000,29000,15308
152631,7,41,20436
193213,100,175,18211
25425,9700,9900,177
74659,100,9000,1302
171264,29,35,187
171437,18,96,4547
85584,79,11000,722
1015,10,11000,6256
85585,500,699,892
6260,1,67,54450
197741,3,6,335918
192838,78,96,46476
11284,9800,10000,20
37701,34,96,35802
168217,800,1497,84915
193922,88,250,526905
152542,6,9,328596
174353,8,500,201175
124441,460,1085,40107
198221,13499,13500,1118
192853,100,200,25502
193937,47699,50900,3576
152549,190,269,1769
193936,39898,45100,4002
124671,12999,17000,986
200566,2221,2222,934
112090,589,636,1318
190326,1280,1998,262934
200010,47499,48800,304
173202,11,51,473581
168596,4980,5318,327
2589,4,11,519318
43571,92,404,638
49908,800,1050,1146
67438,2500,7000,387
1180,26,43,155
193253,1398,41070,49095
6529,11,12,354
191353,944,990,1063
190312,15225,20000,12438
191372,260,1356,2874
173871,37,38,316
6533,29,67,374
52768,300,320,32
52183,1200,1568,28915
124438,1,90,175831
12202,7,10,7609
76096,450,1249,563
193551,375,1000,4466
182653,6,11,366
136856,9991,9991,17
192967,49866,49915,1721
127991,100,9000,4422
140567,116951,116952,19
187712,86,87,142
175241,89,227,313
199936,520,595,359
190328,670,1499,794461
192636,55,59,24541
117,24,30,1743
112299,1500,1625,24
112275,784,979,55
5466,7,90,7594
124120,2,6,28298
197761,20,30,5978
111659,20,11000,1108
128980,2098,2304,275
200009,57093,69115,164
162012,3550,4000,186
152875,95,985,113758
193923,429,430,398945
200786,2277,2400,318
200788,1359,1360,180
192648,175,175,3169
27681,696,1100,8311
15416,434,9000,2406
5117,700,700,34
42546,14,14,874
198220,3942,10157,3774
11370,1499,2086,15847
5115,93,195,68
194752,1700,1700,2292
160298,8,8,19269
192609,80,99,256
158188,200,524,10622
43000,777,900,99
190320,1338,1800,233877
158187,40,596,42417
200507,3600,4097,9169
22456,3300,3525,3801
53062,50,93,1953
52976,720,3000,23788
19280,1369,1399,61
192880,9,14,464175
193256,11068,12074,7247
177660,22,59,739
192700,3600,4900,40
87647,243,329,33
128720,235588,235590,14
113992,800,840,66
21576,20,520,837
128739,10000072,10000072,1
58090,50,350,330
197758,20,25,3011
197721,2400,2700,2436
43467,66,69,80
193229,19300,33500,2214
112274,1323,2450,37
200003,1800,5060,632
13466,579,2921,8552
200004,1800,1987,2003
13464,199,411,44410
199947,515,530,477
178149,68,399,491
64392,8000,33088,1425
129029,45122,48138,181
31905,900,953,162
6362,7,50,4678
199954,501,525,1057
29740,2500,4999,8938
6826,300,300,46
199992,898,1815,838
192627,64,64,3998
200822,1650,1660,127
199993,586,1200,387
1476,200,200,84
158848,43,44,68
76086,800,5999,549
6293,100,145,39
25708,4450,9973,5875
193939,35800,40589,3290
4603,1295,4500,1014
1707,2,126,310
199058,45058,350000,395
23383,3000,5000,23
104314,49,49,36
23384,100,145,101
158773,200,230,140
191385,1040,1041,2964
171829,397,645,18423
23385,90000,175000,48
200777,738,738,272
200016,68000,270000,179
193254,7221,8991,24490
192836,498,498,45236
58256,7,7,166
198491,392,9500,1764
169332,125,400,682
200853,6800,7000,48
178224,950,1000,47
153439,150,205,351
19222,70,98,222
1179,1,3,2382
1288,1,9,5962
128315,230000,490145,1113
192605,166,167,254
