item_id,min_price,median,quantity
189149,3050,5665,649
62784,15,919,14792
16204,60,333,156716
138728,70,1500,9744
152550,549,1154,332
138729,8,60,12723
35563,2,999,319
12212,12,12,35
19768,12498,39967,8339
202070,43,44,23238
76061,9199,19855,46574
109155,990,999,100
154899,7,7,18909
109118,59,150,170150
187703,1700,2050,3714
18255,249,249,87
52721,241,241,65898
10286,31,100,29022
12803,6000,6500,1725
3371,2,3,34980
4402,10086,49962,206
198247,2299,2299,731
191506,1250,1400,197
172097,100,159,204691
39354,3,3,52405
14047,29,90,234058
16202,836,2340,18402
179315,7,7,39552
172055,7,1499,43283
7068,4,300,44906
192908,1795,1796,628
1015,5,207,3691
172053,7,2531,41350
168586,766,900,14529
173202,12,65,327780
7076,141,597,10088
154897,7,8,5977
168589,1290,1493,5443
172054,7,1007,59588
172052,7,7,49048
17011,169,234,2667
23784,3597,3999,42
198311,33300,33300,296
53010,181,183,101638
168583,999,1199,9525
194816,3350,6100,474
187707,8500,51200,715
194579,200,1618,591
190321,7998,9799,51171
63122,7,15,830
193930,985,986,24089
89326,4,5,129
193929,2025,2748,797
198423,49,199,88119
192837,69,86,2785
80593,198,198,108
197745,24,25,1115350
158759,1800,1800,4
158760,123,123,6
152631,7,7,3622
9262,39,65,1470
109136,250,1400,13205
158859,110,110,56
111444,33,36,708
21884,24895,56400,3055
85584,190,190,552
158773,151,151,58
192840,699,700,873
155615,36,36,61
133591,13,13,2618
151722,6300,7900,2149
33444,5,5,367
168593,24500,24800,158
194970,9750,9999,119759
153443,12498,45413,17
158862,142,142,27
151566,407,710,100577
7070,10,210,14968
151718,250098,310099,496
187704,7,74,175230
39210,67,68,42
155631,39,39,133
151721,1500,2000,2128
43551,2414,10000,300
199973,5998,5999,35
158771,31,31,125
193053,25,999,265014
202071,26,41,4583
199971,49998,69950,42
79538,6562,8582,244
190531,7899,7900,5338
32249,80,499800,1099
187702,19,21,66438
168596,33798,33799,105
193214,75,85,672915
174353,10,1003,65676
192960,32000,50091,61
173124,499,500,89
158870,39,39,111
182737,40,69,348
180430,15,19,126
6522,2700,5000,53636
158750,149,174,10
132982,99000,129157,24
192969,200,1164,1707
52111,4857,4857,28
24056,2554,2555,21
8839,1449,1819,3690
3858,698,1633,43371
52118,3699,3700,35
172057,14,21,2562
111673,20,198,2040
199981,888,1000,81
163855,45,45,10
172048,13,13,450
172069,13,420000,389
192971,40,84,406
155601,36,278638,247
172056,15,19,1880
155603,32,250000,181
193923,699,729,221139
178786,50,50,1284
3577,1699,5386,17395
192974,52,57,933
197747,4,27,504960
197780,148,483,7725
173121,478,479,211
109599,7200,51200,305
192977,39,2500,4802
34841,11154,11154,2
2453,308,1250,19369
95373,97500,119900,592
133588,13,13,5257
3355,956,3600,11582
171275,295,500,1096
171285,300,430,11897
111651,20,30,515
4538,94,216,99
5784,35,66,6061
124439,3,69,125820
178550,21,30,667
160298,8,13,9810
173037,6,500,20935
133590,16,37,1065
204859,158,160,6690
6471,395,499,6864
124110,20,20,15236
173034,30,34,11625
133592,100,100,18381
194731,1000,3200,926
192958,47067,51036,1312
11184,45,45,140
172439,345,352,29129
36930,1945,2999,194
192947,25008,35910,85
113263,70,374,9610
152875,111,500,130113
188789,2000,2500,5
172438,299,299,3480
194824,66,91,176
5525,4,55,1262
108439,7500,78000,1593
27636,25,120,55
194821,301,420,316
23984,1,17,1087
27635,34,34,180
198233,59998,59998,363
163700,34,34,46
31902,950,999,22
163701,12,418,40
153612,1500,99900,38
192662,160,176,512
44958,1524,5999,1702
44128,6300,50000,6050
109123,550,620,12171
31910,700,971,78
74852,280,300,265
192635,60,61,1081
194810,5500,5500,449
80590,488,495,136
31916,686,700,53
194812,5000,6741,573
80594,396,396,124
193960,188,201,3302
80591,192,4900,443
35627,3950,6727,1550
112296,500,600,32
113261,10,20,8262
89328,792,4000,441
194569,4900,5000,2433
112288,539,560,44
188761,4000,19999,442
80595,891,891,191
200567,2574,3433,21
