item_id,min_price,median,quantity
171263,34,376,402
168795,253,253,6
23784,2599,3500,421
21884,32997,59945,3526
124669,498,685,193739
181468,1381,1400,5547
179314,5,7,32088
200786,2000,2000,47
17202,6,9,2416052
115504,100,333,18886
81175,8,8,15
204460,795,857,817404
192842,480,483,52948
200577,1400,1404,9
81408,156,156,29
193262,13,24,105345
3858,388,524,13303
12208,2,2,14825
9262,12,26,2203
1478,238,240,22
2290,20,30,551
192855,344,6969,8878
193258,163,167,36150
197784,2150,2198,18541
89112,1000,5000,33155
190321,4394,4765,66362
21023,4999,250000,69
192853,240,345,4813
52210,4524,5519,2
20381,19799,31220,993
159,1,7,34246
10505,19,55,3510
955,5,10,137
25708,3325,9900,24956
21887,262,409,18995
72095,7590,7665,6574
3173,16,96,7665
41485,900,900,2
39934,97,98,37
41479,459,459,9
4358,1,1,617
118006,40,50,724
39908,128,128,31
41495,492,492,5
41470,126,300,3
129100,23,23,8501
41453,166,166,7
39945,106,106,35
161053,22,22,1425
2455,1,1202,1478
6317,550,550,185
41434,488,488,5
39968,289,289,32
39976,100,100,11
2304,1,10,4119
39965,100,100,15
39947,125,125,12
39948,185,185,16
814,2,4,581
2677,300,7500,18233
109693,75,666,185515
193934,12299,12299,546
89639,69,416,1032
190320,435,595,374119
194969,100,192,140890
190315,100,363,481143
158378,38,73,162454
124101,600,600,64222
21589,14,23,292
172437,1450,1450,5174
124105,999,1078,17265
72237,55,100,24692
79010,35,86,13485
42431,49,50,20
113355,420,1547,58444
142117,52,52,3741
16766,14,14,375
172358,94,31500,263
194970,6925,7250,119284
177659,97,10599,623
172357,149,199,321
192858,401,1050,7638
177660,39,56,763
201402,175,3000,15571
204237,410,933,127
124106,12800,15888,13786
191350,4100,6119,4943
109123,450,505,177578
191359,8500,8500,4983
177716,97,273,316
168303,2,2,4117
199953,515,529,306
163782,300,451,342
173053,19000,50000,147
175924,10985,50000,161
38921,8360,8891,20
200008,100096,100096,293
177715,1145,10599,670
173051,11290,50000,114
172008,3025,50000,423
38926,8562,8564,24
38906,2075,2076,51
154897,7,7,34862
168956,14000,50000,169
201315,508,509,252
172010,4088,50000,297
138728,13,150,9086
194820,1845,1880,76213
133591,19,120,13169
170168,14995,15000,268
109133,180,195,1114
22791,467,1496,19241
18945,1,2,23246
44599,8,8,1353
74860,500,99900,24
74859,200,375,319
192969,45,56,740
192975,42,78,1482
201467,348,348,1909
71998,28,1400,3973
200054,262388,266927,1687
108337,380,400,7592
38426,196,490,8232
172054,5,7,28080
18562,2000,9950,20959
197754,9,16,439380
190329,5200,5205,155230
17194,5,5,96038
197771,68,68,823924
43366,2311,3889,626
154123,361,400,83
3819,1099,4059,5757
154121,350,351,788
8343,10,28,15580
154120,350,359,524
153703,250,253,509
153702,251,251,659
12037,3,99,39993
127834,294,2400,2720
153701,250,251,895
4342,49,72,11262
130217,175,175,212
153700,255,257,837
35948,9,10,161
197763,549,2598,14475
113263,31,228,7669
191513,3895,7350,301
19306,1,2,779
113264,10,10029,29366
160518,18,19,12
4340,10,33,9341
49908,715,740,1212
60838,2500,2500,1315
4306,9,15,269278
22794,700,898,180
191401,1899,1899,20665
43467,4,4,61
189149,2499,2500,170
179279,801,801,5
180430,13,13,249
153437,14,15,109
179277,1722,1722,12
186017,3133,3134,929
180412,405,405,20
172055,7,1300,38835
74861,363,369,97
172052,5,7,40678
187707,5003,6316,356
187704,7,7,43287
44481,12,12,813
44482,8,8,1227
152495,60,120,1149
28420,235,57990,96
191471,300,500,167587
21595,47,56,214
200938,4120,4246,541
204463,238595,290050,3545
193561,14000,15000,2832
202071,41,41,4152
174350,18,20,1092
34057,145,756,765127
74850,475,506,7307
191370,1800,4000,3615
191357,1800,1895,2292
174351,100,100,368
191323,2898,3499,1402
197757,169,235,320712
171828,75,699,34815
191321,700,970,1177
33458,45,75,104
191348,700,2020,1097
32428,58,8965,8812
27651,4,4,84
33457,15,2554,63
68779,3596,14928,144
13444,16,43,3224
210671,4988,4988,96
191365,1759,1759,1376
120257,500,500,1463
193222,800,5754,9766
192887,7359,9700,349
192869,2800,4107,1175
27435,19,30,846
2289,5,6,238
79254,198,250,10472
192883,1500,2599,653
61980,128,133,8006
198421,61,61,60854
191327,1800,1844,794
1477,10,20,671
36909,1940,2079,39631
197745,595,660,196111
193211,26,80,1276469
36910,4098,19900,20522
19705,978,25083,5211
19704,1070,20054,6997
5469,4,4000,5779
19702,886,20086,9145
1205,1,12,1020
102541,76,76,672
102543,76,88,666
19700,784,23086,5951
68047,875,990,82
19699,1017,20025,7615
19698,1574,24075,8519
36917,100,103,460
