item_id,min_price,median,quantity
7971,800,875,878
204463,289988,390000,4830
179315,4,7,24409
199979,3496,3500,1101
132231,22,238,456
192859,253,262,10138
192615,63,63,57987
109119,140,297,17193
173871,100,100,123
189571,74500,74750,2
142103,12000,13000,8
191375,19602,19602,113
40199,600,699,329
39211,20,20,108
76619,12877,12877,3
192899,1000,1200,4770
193923,668,668,531390
202071,41,41,4152
154899,7,7,12891
200039,17865,17891,3092
25719,800,1400,8026
27659,75,75,100
14047,15,25,340248
110619,405,406,121
11291,42,500,14742
187931,147397,170000,253
190311,345,385,173854
198291,44400,200000,53
191399,3369,13079,562
173035,7,8,12168
192847,423,447,21531
190395,37,38,29235
58487,9399,9400,392
20879,90,90,136
193223,2436,2750,200127
771,72,72,151
44739,379,380,266
47831,5000,7500,20
52987,709,1911,8034
39919,900,900,22
152511,170,345,41988
194819,245,374,56703
54291,399099,399099,3
4595,54,202,162
199951,500,500,422
203415,4498,4500,1471
128559,500,1149,80
198259,189994,189994,3
76135,73,74,1654
192959,22500,25500,5
172043,20999,23382,988
192867,229,240,22889
152507,148,420,272604
169139,1199,1199,12
12607,7285,9983,154
23575,35,13850,299
193215,85,87,278831
198223,1000,1099,7312
168791,9800,9900,77
197743,397,637,35749
23439,7069,7500,226
124103,895,1231,46074
25435,185,235,373
192851,148,271,409799
191319,790,2509,14943
192955,41899,42262,401
152631,7,30,23681
199999,500,500,118
138727,75,500,6568
192623,60,767660,397
7067,294,472,2541
23427,8000,8226,11460
38787,20,20,121
71863,50950,50950,31
109131,30,150,6015
79307,629964,629964,4
115511,999,1468,88
8343,22,45,2560
12223,50,1445,4339
192935,44000,45500,2087
194855,1499,1499,4434
172347,81,600,4542
193251,99,99,1510496
197787,2999,2999,571
178175,500,500,17
52327,930,2020,14787
3819,2100,4500,2000
200507,100,384,42416
67403,500,9900,11
17011,377,2000,6435
116923,235,339,233
151579,3999,4150,279
43007,59,1500,12855
36931,3498,3498,2828
193551,1367,1368,431
200043,600,600,730
162011,33000,33000,22
190451,2630,2898,26330
783,595,2000,5684
194799,6534,12500,439
204235,198,255,1056
140587,967,1000,1204
12799,200,325,1557
43011,101,1280,3834
3239,1,1,1482
109127,100,500,139248
37703,300,700,11818
8171,600,2500,4825
8959,10,22500,1246
93351,899,1059,421
33823,8862,22500,281
41751,100,2590,303
62655,1590,9999,9
193951,38,75,1586
193211,95,95,1815896
201403,1575,2219,14461
191335,14200,14700,7341
191939,199,199,7572
123919,200,739,224456
23783,9800,11385,1177
199051,2000,2400,44
76695,100,100,73
191363,41,450,3599
52191,11200,15098,1645
85559,23,23,95
2771,200,400,7042
191515,2997,3598,1165
124119,385,1900,9414
5635,880,1945,1083
155631,39,39,128
29739,978,2323,49973
40079,1950,1950,139
53071,76,108,3903
115807,195,200,83
192855,373,692,68717
2775,3574,5500,5028
81407,84,184,19
177715,30,30,264
180059,15050,18000,104
192683,174,97850,63
152495,60,73,355
55055,75,75,62
194803,4950,19900,382
163643,4498,4498,3
43115,1549,1550,4167
197735,99994,109999,227
33575,81,81,96
194807,4995,12300,420
154127,300,525,326
52755,221,530,30
43571,35,9900,1693
133607,12,217,51893
43647,50,9909,1012
153711,255,259,367
41807,4200,4887,740
8831,1305,4533,12480
109155,1495,1981,629
77467,1532,1532,6688
176867,300,300,8
