item_id,min_price,median,quantity
193253,2241,2242,34723
67337,100000,399900,17
25813,175,375,46
194969,198,297,71108
191357,3857,5489,942
192661,197,198,74
191393,95,1000,22579
192769,48,49,59
19441,1500,5063,20199
62277,24,24,109
168489,4500,16071,2014
118061,485,55000,1352
192717,2024,2025,865
43125,112,385,4400
192865,1498,2510,9431
171301,100,250,232
19221,4,100,2451
24477,10,99,73894
197741,4,12,831595
161053,25,50,1252
153713,250,259,255
52193,3900,5555,292
154989,4655,15000,197
191469,2875,2929,138398
37701,29,4566,51528
191461,212,254,539125
200001,500,724,317
192877,990,1704,3281
30817,1,2,633576
193249,25999,25999,4660
42453,499900,499900,1
124117,17,2549,118251
12361,2675,3700,20368
124437,33,50,2911847
19937,333300,416650,2
3369,1707,2278,1436
200801,2190,3803,48
30809,125,250,11314
193217,9369,14974,284127
192885,1300,1493,19388
77589,20,125,1289
34057,438,438,191635
52721,198,205,73285
2589,5,9,300002
111445,49,100,1869
119213,5000,40000,24
154125,369,375,733
192913,299,360,345
40073,350,2999,417
192857,1199,2974,1076
190953,25,31,3082
76641,1900,3973,30
8165,1750,5500,1733
153673,10065,20333,84
198397,389,11250,5528
43465,96,100,109
79101,400,858,23018
192629,59,59,1600
44481,60,70,187
137269,39599,48373,160
79285,28615,30000,26
128541,11980,12199,117
169333,25,6999,867
23441,395,31000,2146
192709,53898,193600,6
132217,274,450,95
201209,2500,3500,18
193561,4945,9950,1907
79253,795,1310,47684
190329,4421,6698,170460
109145,595,4499,930
53069,350,550,1663
190321,8979,12368,149504
168589,899,999,7758
191465,525,718,489161
109125,236,500,27485
5133,358,358,43
111245,424,425,72004
45789,5816,6500,176
192993,24400,77700,4329
155609,40,45,200
44941,5,5,2430
193929,1850,4998,2861
25425,44400,44400,101
156525,300,300,298
2449,176,3336,4110
43117,720,891,2774
182581,15000,195499,470
22789,496,500,8543
83157,94,94,242
62273,50,50,164
19305,2,8,1384
58089,1100,1299,329
205417,52,75,609
110617,496,498,45
62785,143,725,1321
193261,3,8,64764
21877,7,11,78898
192921,21097,21200,70
110609,95,274,108309
5637,1498,7000,2095
37101,225,225,30
174353,1,1002,35559
6889,520,900,22146
200509,23,129,227482
199961,564,565,115
190537,19996,33611,685
5237,12006,12006,83
4337,175,1200,12394
40769,7055,7055,1035
22525,1000,7677,310
74849,130,178,8440
56033,39,43,156
19705,2902,40579,1862
124441,584,700,30047
192945,67595,70099,1346
124113,86,870,149557
22785,275,395,10227
199953,500,590,659
163225,25,7500,463
189541,14548,18099,3331
192665,203679,214398,5
180341,150065,160065,10
190313,3298,6599,127858
32601,15000,15000,85
36917,200,901,2394
43109,1386,1386,27113
785,190,600,14509
192553,200,835,2912
192853,1120,1271,3315
203417,87500,87500,154
151565,686,2500,38063
23077,95,618,1199
200025,1294,1595,1088
113261,10,415,12249
193925,795,1997,130653
58145,75,400,448
8949,74,1899,722
24449,1900,5100,776
83097,370,400,334
192621,66,66,919
77529,15677,50832,50
194733,600,600,304
111453,60,60,6344
173173,325,808,12268
205173,345890,356300,367
19225,3,7,2012
198185,208,284,52587
192925,50069,53271,2837
52181,3165,11100,832
158773,127,127,135
43121,1565,1570,1248
80313,1000,1000,21
50045,499900,499900,1
192625,70,70,2160
172045,13,24,1711
74845,900,930,1058
38825,10,10,159
198189,1799,1980,1419
171349,392,440,3148
71869,24994,24995,44
199993,550,555,168
153033,47030,55125,185
45981,333300,333300,5
199977,988,998,715
62421,84,88,438
172097,99,4575,939413
200577,1730,2641,91
58269,10,128,380
40105,5030,5030,27
111557,93,170,107599
49397,9499,9499,15
74865,1133,1200,4313
192725,333300,416650,2
197777,24,30,4196
133557,29,30,778
200105,63,67500,115
10309,299,299,42
34749,148,148,221
38777,169,187,121
189153,355,99000,2610
194577,1558,1558,2523
4873,29,5000,119
152561,144,196,321
4865,85,85,442
200797,30080,30080,27
33449,18,7000,308
45769,499900,499900,1
4289,64,93,1881
2289,2,2,464
89737,300,301,50
172089,49,52,131189
200037,10062,12000,2384
23781,675,1499,2263
5429,290003,333300,3
138729,8,400,24044
193213,34,70,33321
58261,10,7500,182
29425,106,992,7516
2893,999900,999900,2
74249,5,25,1632626
34053,600,1080,13877
130177,297,2080,4080
25649,43,118,2579
111441,146,147,614
4461,2500,8000,2514
18253,500,6317,196
154169,300,600,334
68197,82,87,262
8393,500000,9999898,4
153629,1400,2000,42
152505,175,203,110955
132225,45000,500039,52
171841,13,69,36045
52977,778,800,2502
108977,120000,120000,7
5525,20,20,4300
765,119,623,16714
62413,23,23,233
193053,10,999,109794
56049,60,100,20
24245,2100,2517,628
172057,10,11,6093
200009,18006,20006,55
6949,500000,500000,12
2457,1148,1148,48
8845,3350,4550,9322
192861,6073,6200,5329
41809,1230,1230,2216
191861,69,69,81
198317,21000,21900,2607
153701,253,260,1136
169145,747,947,4960
124109,300,5000,12809
152557,395,4063,103
172061,65,75,871
205469,14000,14500,61
38429,20044,22544,50
184097,7800,7842,340
3665,5,14,679
40157,7000,7000,101
19933,100,185,112
200565,1000,4219,314
174349,153,7000,390
110653,2200,3000,82
74841,87,1540,69284
153609,2500,2500,17
111457,600,691,296
201405,17400,30000,56328
152541,149,980,33825
128725,399971,399972,9
5569,70038,80038,21
52185,1450,1645,60184
201401,2800,3894,3534
182737,23,24,598
198437,400000,500000,5
7101,244,77700,25
191397,199,5655,429
82445,15095,18895,32
197761,20,30,1552
205465,2400,2500,40
92057,774738,774738,10
192729,6900,10000,319
192605,166,166,426
127845,1994,2498,147
71809,14899,14900,533
199969,3000,4800,192
67397,199,500000,15
178173,290,292,15
11393,100,100,33
191361,1298,2999,2598
29449,11,13,431
102541,75,76,969
103789,38,75,272
44761,202500,202500,22
132509,4550,4569,116
106825,100,149,50
173109,365,2755,5876
20873,74,88,43
197789,287,397,28893
81889,275045,441045,29
4593,5,5,437
200569,1520,1824,535
134049,299970,299970,3
173761,9230,9299,149
163569,18,25,22473
9061,2049,2128,239
60397,44,44,64
111669,17,119,6537
204845,1397,1900,2756
182653,8,11,348
109129,450,500,13751
38849,696,710,85
4813,77,77,41
201469,50,60,640
12365,3,7,471410
74861,200,1071,5712
118681,7500,12800,27
38981,1500,2313,19
133577,54,71,366
191513,11999,29900,676
3825,3217,5999,862
197785,486,498,11584
109585,548,3500,2317
192689,200001,494901,5
199941,500,500,290
76133,300,1022,8356
194013,297500,346700,289
2453,309,580,10920
62269,69,70,20
62529,35000,35000,9
191373,100,260,1408
178113,150,499,144
2997,29,48,9585
7973,775,899,1342
107461,80,200,22
71825,79917,79918,43
111433,178,624,654
192613,280,400,15
74833,200,420,5722
187701,937,4500,51504
173053,11541,11899,93
31905,500,2500,70
81401,100,999,781
128721,40000,89000,8
21721,95,133,244
76681,1100,1100,17
192721,34900,35000,8
133681,22,54,889
76141,496,2158,1656
32193,1800,1800,593
72985,80,325,644
36921,400,1524,3133
85585,700,19800,668
178125,25000,123100,12
153569,34567,34567,25
1477,54,99,1254
32409,66300,66300,35
44325,999,1744,379
42253,150,400,9179
52177,3800,10005,3138
76569,599,1000,80
192977,59,75,2498
124101,350,400,150992
114001,2674,333300,12
112449,1,9,3195
25521,5095,10479,99
769,75,2400,13144
191497,5588,5793,22207
192837,200,499,2961
191521,6999,7498,4510
161153,54,7500,119
168649,800,845,18298
168645,3,19,190466
154121,400,45000,1783
124105,939,1040,12732
38973,2473,2474,751
17057,98,155,378
136569,8099,9799,1053
198257,1797,1900,1733
197793,679,750,56918
200789,30041,49949,94
198237,500,1000,549
173085,10000,10000,52
197794,11799,12000,16491
180622,300000,316650,2
74822,7,15,1088
10286,41,1200,16564
32062,755,1180,388
25430,222,222,159
179314,7,7,17076
194574,793,893,1913
33234,34,7500,235
74250,21,100,577259
41334,7275,7300,126
60838,1500,1500,13765
100738,6560,6560,32
79538,3643,6500,255
23530,79999,79999,39
25426,12,22,541
113574,488,489,28
33470,14,78,107760
192622,65,65,726
201422,8047,8049,10172
193254,11100,12049,58352
162682,333300,333300,1
154898,7,7,9905
74726,2049,3648,91
3666,92,122,380
9358,333300,333300,1
202070,40,44,27373
136570,999900,999900,1
160398,19,30,6665
175970,196,400,8103
160582,333299,333299,2
192918,12597,12597,74
138382,1007,1129,21
192858,1490,1800,11637
2318,100,630,18234
